Index,Source,P/C,,,,Count
144,Loudoun County (Virginia) Sheriff's Office,Professional - sherif,,,,1
145,"(Photo: JIM LO SCALZO, EPA-EFE)",                              ,,,,2
146,"(Photo: Michael Dwyer, AP)",Professional - ap,,,,1
147,"(Photo: Nati Harnik, AP)",Professional - ap,,,,1
148,(Photo: New York Police Department),Professional - police,,,,1
149,"(Photo: Kirsty Wigglesworth, AP)",Professional - ap,,,,1
150,"Dan Kitwood, Getty Images",Professional - getty,,,,4
151,"Chris J Ratcliffe, AFP/Getty Images",Professional - getty,,,,4
152,"Frank Augstein, AP",Professional - AP,,,,5
153,"Andy Rain, European Pressphoto Agency",Professional - press,,,,1
154,No Credit,                              ,,,,9
155,(Photo: Natalie Alund/The Tennessean),Professional - tennessean,,,,1
156,(Photo: Gannett Wisconsin Newspapers),                              ,,,,1
157,(Photo: Michael Zamora/The Register),Professional - register,,,,1
158,(Photo: Amy Harris/Invision/AP),Professional - ap,,,,1
159,None,Professional - gazette,,,,3
160,Kevin Mazur/Getty Images for Coachella,Professional - getty,,,,3
161,Erika Goldring/WireImage,Professional - wireimage,,,,3
162,Dimitrios Kambouris/Getty Images for Diamond Ball,Professional - getty,,,,3
163,Jerritt Clark/Getty Images for McDonald's,Professional - getty,,,,3
164,WARNER BROS. PICTURES,Professional - warner bros,,,,2
165,Getty Images for BET and Getty Images for Coachella respectively,Professional - getty,,,,2
166,FilmMagic For dcp and Invision/AP respectively,Professional - ap,,,,2
167,Jeff Kravitz/FilmMagic,                              ,,,,2
168,(Photo: Courtesy of Jay Brome),                              ,,,,1
169,(Photo: Courtesy of Keith Wildhaber),                              ,,,,1
170,"(Photo: TANNEN MAURY, EPA)",Professional - epa,,,,1
171,"(Photo: Max Whittaker, Getty Images)",Professional - getty,,,,1
172,(Photo: The New York Times/Redux),Professional - times,,,,1
173,(Photo: Mark Vergari/The Journal News),Professional - news,,,,1
174,(Photo: Courtesy of Greg Miraglia),                              ,,,,1
175,"(Photo: Joe Rondone, The Commercial Appeal via USA TODAY NETWORK)",Professional - the commercial appeal,,,,2
176,"Steve Helber, AP",Professional - AP,,,,3
177,(Photo: Coca-Cola),Professional - coca-cola,,,,1
178,(Photo: HBO),Professional - hbo,,,,4
179,Jeremy Dwyer-Lindgren for USA TODAY,Professional - usa today,,,,26
180,(Photo: Alan Poizner / For Tennessean.com),Professional - co.,,,,1
181,(Photo: Larry McCormack / Tennessean.com),Professional - co.,,,,1
182,(Photo: Larry McCormack / tennessean.com),Professional - co.,,,,1
183,(Photo: Jamie Nelson),                              ,,,,1
184,"(Photo: Christopher Hanewinckel, USA TODAY Sports)",Professional - usa today sports,,,,1
185,"Sam Greene, The Enquirer",Professional - enquirer,,,,9
186,(Photo: Rudy Gutierrez/El Paso Times file),Professional - file,,,,1
187,(Photo: JASPER COLT/USA TODAY),Professional - usa today,,,,2
188,"(Photo: Rick Jervis, USA TODAY)",Professional - usa today,,,,1
189,"(Photo: Jamie McCarthy, Getty Images)",Professional - getty,,,,2
190,"(Photo: Joseph Okpako, WireImage)",Professional - wireimage,,,,1
191,"Kevork Djansezian, AP",Professional - AP,,,,4
192,Ron Galella/WireImage,Professional - wireimage,,,,4
193,"Willy Sanjuan, Invision/AP",Professional - AP,,,,5
194,"TORBEN CHRISTENSEN, EPA-EFE",                              ,,,,5
195,"Michael Kovac, Getty Images for COTA",Professional - getty,,,,5
196,"Bobby Bank, Getty Images",Professional - getty,,,,5
197,"URS FLUEELER, AP",Professional - AP,,,,5
198,VPC upload,                              ,,,,3
199,"Martyn Goodacre, Getty Images",Professional - getty,,,,3
200,"(Photo: Matt Sayles, Matt Sayles, Invision/AP)",Professional - ap,,,,1
201,"(Photo: Dan MacMedan, Dan MacMedan/USA TODAY NETWORK)",Professional - usa today,,,,1
202,"(Photo: Jordan Strauss, Jordan Strauss/Invision/AP)",Professional - ap,,,,1
203,"(Photo: Larry Busacca, Getty Images for NARAS)",Professional - getty,,,,1
204,"(Photo: Jacquelyn Martin, AP)",Professional - ap,,,,2
205,Paramount,Professional - paramount pictures,,,,3
206,"Dimitrios Kambouris, Getty Images",Professional - getty,,,,3
207,"Merie Weismiller Wallace, Paramount Pictures/20th Century Fox",Professional - fox,,,,1
208,Chris Pizzello/Invision/AP,Professional - AP,,,,8
209,"Francois Duhamel, DreamWorks",                              ,,,,1
210,Robert Hanashiro-USA TODAY NETWORK,Professional - usa today,,,,1
211,"Frazer Harrison, Getty Images",Professional - getty,,,,13
212,(Photo: Natalee King),                              ,,,,1
213,(Photo: Sharon Greenthal),                              ,,,,1
214,(Photo: Storyblocks),                              ,,,,1
215,"(Photo: whitemay, Getty Images)",Professional - getty,,,,1
216,"(Photo: duncan1890, Getty Images)",Professional - getty,,,,1
217,"(Photo: JASON ARMESTO, USA TODAY)",Professional - usa today,,,,2
218,"JASON ARMESTO, USA TODAY",Professional - usa today,,,,8
219,TripAdvisor,Professional - tripadvisor,,,,10
220,"(Photo: Kim Hjelmgaard, USA TODAY)",Professional - usa today,,,,3
221,Geoff Wellens,                              ,,,,4
222,HopwoodXIV.com,Professional - co.,,,,13
223,(Photo: Nordstrom and Anthropologie),                              ,,,,1
224,(Photo: Sugarfina),                              ,,,,1
225,(Photo: Barefoot Dreams),                              ,,,,1
226,(Photo: Amazon),Professional - amazon,,,,1
227,(Photo: Nordstrom),                              ,,,,2
228,(Photo: UGG),                              ,,,,1
229,(Photo: Anthropologie),                              ,,,,1
230,(Photo: Sephora),                              ,,,,1
231,U.S. Forest Service,Professional - service,,,,10
232,"Matt Winkelmeyer, Getty Images for NARAS",Professional - getty,,,,3
233,(Photo: Rachel Leingang/The Republic),Professional - the republic,,,,2
234,(Photo: Courtesy of Cynthia Morgan),                              ,,,,1
235,"Jeremy Brevard, USA TODAY Sports",Professional - usa today sports,,,,5
236,"(Photo: Chuck Cook, USA TODAY Sports)",Professional - usa today sports,,,,2
237,"John E. Sokolowski, USA TODAY Sports",Professional - usa today sports,,,,2
238,"Derick E. Hingle, USA TODAY Sports",Professional - usa today sports,,,,6
239,"Rick Osentoski, USA TODAY Sports",Professional - usa today sports,,,,4
240,"Mike Dinovo, USA TODAY Sports",Professional - usa today sports,,,,8
241,"Erik Williams, USA TODAY Sports",Professional - usa today sports,,,,3
242,"Tommy Gilligan, USA TODAY Sports",Professional - usa today sports,,,,4
243,"Steve Mitchell, USA TODAY Sports",Professional - usa today sports,,,,3
244,"Dita Alangkara, AP",Professional - AP,,,,8
245,"ED JONES, AFP/Getty Images",Professional - getty,,,,10
246,"KIM WON-JIN, AFP/Getty Images",Professional - getty,,,,1
247,(Photo: John Sciulli/Getty Images for G'Day USA),Professional - getty,,,,2
248,"Dan MacMedan, Dan MacMedan-USA TODAY NETWORK",Professional - usa today,,,,4
249,Disney Channel,Professional - disney,,,,4
250,"Todd Plitt, USA TODAY",Professional - usa today,,,,6
251,"Dan MacMedan, USA TODAY",Professional - usa today,,,,8
252,"Jason Merritt, Getty Images",Professional - getty,,,,3
253,"Armando Franca, AP",Professional - AP,,,,1
254,(Photo: Provided),Professional - state,,,,1
255,"(Photo: Robert Hanashiro, USA TODAY Sports)",Professional - usa today sports,,,,1
256,"Jasen Vinlove, USA TODAY Sports",Professional - usa today sports,,,,8
257,"Joe Camporeale, USA TODAY Sports",Professional - usa today sports,,,,1
258,"Ezra Shaw, USA TODAY Sports",Professional - usa today sports,,,,2
259,"Brad Penner, USA TODAY Sports",Professional - usa today sports,,,,1
260,(Photo: Joel Ryan/AP),Professional - ap,,,,1
261,(Photo: DANNY MOLOSHOK/INVISION/AP),Professional - ap,,,,3
262,"(Photo: Taylor Jewell, Invision/AP)",Professional - ap,,,,2
263,(Photo: Courtesy of Sundance Insitute),                              ,,,,3
264,(Photo: MICHAEL A. MARIANT/AP),Professional - ap,,,,1
265,(Photo: Carolyn Kaster/ AP),Professional - ap,,,,1
266,"GEORGE FREY, EPA-EFE",                              ,,,,6
267,"Matt Winkelmeyer, Getty Images",Professional - getty,,,,15
268,"Alberto E. Rodriguez, Getty Images for Netflix",Professional - netflix,,,,6
269,"Alberto E. Rodriguez, Getty Images",Professional - getty,,,,14
270,"(Photo: Carolyn Kaster, AP)",Professional - ap,,,,2
271,(Photo: Tom Tingle/The Republic),Professional - the republic,,,,3
272,Sean Logan/The Republic,Professional - the republic,,,,4
273,Mark Henle/The Republic,Professional - the republic,,,,2
274,Rob Schumacher/The Republic,Professional - the republic,,,,3
275,"(Photo: Logan Cyrus, AFP/Getty Images)",Professional - getty,,,,1
276,"Andy Rogers, Associated Press",Professional - press,,,,1
277,"Andy Rogers, AP",Professional - AP,,,,1
278,(Photo: Megan Janetsky/USA TODAY),Professional - usa today,,,,5
279,"Ernesto Guzman Jr., EPA-EFE",                              ,,,,1
280,"Rodrigo Abd, AP",Professional - AP,,,,1
281,"Schneyder Mendoza, AFP/Getty Images",Professional - getty,,,,1
282,"Yuri Cortez, AFP/Getty Images",Professional - getty,,,,1
283,"Ronaldo Schemidt, AFP/Getty Images",Professional - getty,,,,1
284,(Photo: Space Telescope Science Institute Office of Public Outreach),Professional - institute,,,,2
285,(Photo: CONTRIBUTED PHOTO BY HIGHLANDS COUNTY SHERIFF'S OFFICE),Professional - sherif,,,,1
286,XAVIER MASCAREÑAS/TCPALM,                              ,,,,9
287,Emma McIntyre/Getty Images for iHeartMedia,Professional - getty,,,,1
288,"JOHANNES EISELE, AFP/Getty Images",Professional - getty,,,,4
289,"Nicholas Hunt, Getty Images",Professional - getty,,,,12
290,"Julio Cortez, AP",Professional - AP,,,,3
291,"Randy Brooke, WireImage",Professional - wireimage,,,,2
292,"(Photo: Tim Heitman, USA TODAY Sports)",Professional - usa today sports,,,,3
293,"Kirby Lee, USA TODAY Sports",Professional - usa today sports,,,,83
294,"Patrick Gorski, USA TODAY Sports",Professional - usa today sports,,,,2
295,"Richard Mackson, USA TODAY Sports",Professional - usa today sports,,,,30
296,"Gary A. Vasquez, USA TODAY Sports",Professional - usa today sports,,,,6
297,"Charles LeClaire, USA TODAY Sports",Professional - usa today sports,,,,1
298,"David Richard, USA TODAY Sports",Professional - usa today sports,,,,6
299,"Ken Blaze, USA TODAY Sports",Professional - usa today sports,,,,2
300,(Photo: David Yellen-USA TODAY),Professional - usa today,,,,1
301,(Photo: Sean Rossman/USA TODAY),Professional - usa today,,,,1
302,(Photo: Courtesy of Ginny Knapp Dorell),                              ,,,,1
303,"(Photo: Elaine Thompson, AP)",Professional - ap,,,,4
304,"CRAIG LASSIG, EPA-EFE",                              ,,,,20
305,"DENNY SIMMONS, USA TODAY NETWORK",Professional - usa today,,,,10
306,"Bebeto Matthews, AP",Professional - AP,,,,10
307,"JOSHUA LOTT, AFP/Getty Images",Professional - getty,,,,20
308,Mykal McEldowney/IndyStar,Professional - indystar,,,,15
309,"Mark Hoffman, USA TODAY Network",Professional - usa today,,,,10
310,Amy Newman/NorthJersey.com,Professional - co.,,,,10
311,"(Photo: MARTIN BERNETTI, AFP/Getty Images)",Professional - getty,,,,1
312,"(Photo: Bob Brown, AP)",Professional - ap,,,,6
313,"(Photo: Bebeto Matthews, AP)",Professional - ap,,,,1
314,(Photo: Monty Brinton/CBS),Professional - cbs,,,,1
315,(Photo: Sonja Flemming/CBS),Professional - cbs,,,,1
316,"Frederick M. Brown, Getty Images",Professional - getty,,,,7
317,"Ethan Miller, Getty Images for Cirque du Solei",Professional - getty,,,,4
318,Alberto E. Rodriguez,Professional - getty,,,,4
319,"Alberto E. Rodriguez, Getty Images for NAACP",Professional - getty,,,,8
320,"Kevin Winter, Getty Images",Professional - getty,,,,6
321,"(Photo: Marion Curtis, AP)",Professional - ap,,,,2
322,"Greg M. Cooper, USA TODAY Sports",Professional - usa today sports,,,,11
323,"Stew Milne, USA TODAY Sports",Professional - usa today sports,,,,5
324,"Stew Milne, Stew Milne-USA TODAY Sports",Professional - usa today sports,,,,2
325,"Neilson Barnard, Getty Images for Daily Front Row",Professional - getty,,,,2
326,"Dominik Bindl, Getty Images",Professional - getty,,,,4
327,"Chelsea Guglielmino, WireImage",Professional - wireimage,,,,2
328,"Jean Baptiste Lacroix, Getty Images",Professional - getty,,,,2
329,"Emma McIntyre, Getty Images for Netflix",Professional - netflix,,,,2
330,"(Photo: Rogelio V. Solis, AP)",Professional - ap,,,,1
331,(Photo: Millsaps College),Professional - college,,,,1
332,"(Photo: Teresa Lo, USA TODAY)",Professional - usa today,,,,1
333,"(Photo: Chip Somodevilla, Getty Images)",Professional - getty,,,,4
334,"(Photo: Harry Hamburg, AP)",Professional - ap,,,,1
335,"(Photo: Scott Kowalchyk, CBS)",Professional - cbs,,,,1
336,Jamie Harmon,                              ,,,,2
337,CBS,Professional - cbs,,,,2
338,(Photo: Iromaya Getty Images/Fotosearch),Professional - getty,,,,1
339,Register file photo,Professional - file,,,,7
340,University of Iowa Athletic Communications via USA TODAY,Professional - university,,,,2
341,Rodney White/Register file photo,Professional - file,,,,1
342,(Photo: Andrew Sietsema),                              ,,,,1
343,Andrew Sietsema,Citizen - facebook,,,,3
344,(Photo: Angela Peterson / Milwaukee Journal Sentinel),Professional - journal sentinel,,,,1
345,(Photo: MATTHEW DAE SMITH/Lansing State Journal),Professional - state,,,,1
346,NONE,Professional - gazette,,,,1
347,"Rico Torres, Twentieth Century Fox",Professional - fox,,,,2
348,"ZADE ROSENTHAL, COLUMBIA PICTURES",Professional - columbia,,,,1
349,"NONE, XXX MGM Home Entertainment",Professional - mgm,,,,1
350,"Fox Photos, Getty Images",Professional - fox,,,,1
351,"Steve Wood, Getty Images",Professional - getty,,,,1
352,"William Conran, AP",Professional - AP,,,,1
353,"R. Dear, AP",Professional - AP,,,,1
354,"(Photo: Don Emmert, AFP/Getty Images)",Professional - getty,,,,1
355,"(Photo: Kevin Mazur, WireImage)",Professional - wireimage,,,,1
356,"(Photo: Andrew Toth, Getty Images )",Professional - getty,,,,1
357,@realDonaldTrump,                              ,,,,1
358,"Leon Neal, Getty Images",Professional - getty,,,,2
359,"Andy Buchanan, AFP/Getty Images",Professional - getty,,,,1
360,"Nicholas Kamm, AFP/Getty Images",Professional - getty,,,,2
361,"Jim Watson, AFP/Getty Images",Professional - getty,,,,7
362,AFP/Getty Images,Professional - getty,,,,4
363,"(Photo: South_agency, Getty Images/iStockphoto)",Professional - getty,,,,1
364,"(Photo: skynesher, Getty Images)",Professional - getty,,,,1
365,(Photo: TED SHAFFREY/AP),Professional - ap,,,,1
366,"(Photo: ANGELA WEISS, AFP/Getty Images)",Professional - getty,,,,1
367,Kevin Winter/Getty Images for iHeartMedia,Professional - getty,,,,2
368,Frazer Harrison/FilmMagic,                              ,,,,2
369,Jon Kopaloff/FilmMagic,                              ,,,,3
370,Dan MacMedan/USA TODAY,Professional - usa today,,,,6
371,Tommaso Boddi/Getty Images for Republic Records,Professional - getty,,,,2
372,Gregg DeGuire/WireImage; Frazer Harrison/Getty Images,Professional - getty,,,,2
373,Jimmy Morris/EPA,Professional - epa,,,,2
374,Alexander Tamargo/WireImage,Professional - wireimage,,,,2
375,(Photo: EPA/JUSTIN LANE),Professional - epa,,,,1
376,(Photo: Kiefer / Wikimedia Commons),Professional - media,,,,2
377,"Brent Winstone / HANDOUT, EPA-EFE",Citizen - handout,,,,4
378,"Nick Ut, AP",Professional - AP,,,,4
379,"KAZUHIRO NOGI, AFP/Getty Images",Professional - getty,,,,4
380,David Kadlubowski/AZCentral.com,Professional - co.,,,,4
381,"SABAH ARAR, AFP/Getty Images",Professional - getty,,,,4
382,"JEROME FAVRE, EPA-EFE",                              ,,,,4
383,"Adam Scheck, AP",Professional - AP,,,,4
384,"(Photo: Jack Gruber, USA TODAY)",Professional - usa today,,,,7
385,"JASEN VINLOVE, USA TODAY Sports",Professional - usa today sports,,,,2
386,"ALEX WROBLEWSKI, Getty Images",Professional - getty,,,,2
387,"BRENDAN SMIALOWSKI, AFP/Getty Images",Professional - getty,,,,3
388,"JIM LO SCALZO, EPA-EFE",                              ,,,,5
389,"ROBERT DEUTSCH, USA TODAY",Professional - usa today,,,,2
390,"JOSE LUIS MAGANA, AP",Professional - AP,,,,2
391,"MIKHAIL SVETLOV, Getty Images",Professional - getty,,,,2
392,(Photo: CDC handout photo),Professional - cdc,,,,1
393,"Chris Pizzello,Invision/AP;Gregg DeGuire, WireImage",Professional - ap,,,,1
394,J. Scott Applewhite/AP,Professional - AP,,,,4
395,"Jack Gruber, USAT",                              ,,,,4
396,"J. Scott Applewhite, AP, J. Scott Applewhite, AP",Professional - AP,,,,3
397,Detroit Free Press,Professional - press,,,,3
398,"Associated Press, Family photo",Professional - press,,,,2
399,"Brendan Smialowski, Getty Images",Professional - getty,,,,2
400,"ALEX BRANDON, AFP/Getty Images",Professional - getty,,,,2
401,"(Photo: MADALYN RUGGIERO, Detroit Free Press)",Professional - press,,,,2
402,(Photo: Ryan Garza Detroit Free Press),Professional - press,,,,1
403,"(Photo: Jack Gruber, USAT)",                              ,,,,2
404,"(Photo: Richard Lee, Detroit Free Press)",Professional - press,,,,1
405,(Photo: Karsten Moran for The Washington Post/Getty Images),Professional - washington post,,,,2
406,"(Photo: Susan Walsh, Associated Press)",Professional - press,,,,2
407,"Frank Micelotta, AP",Professional - AP,,,,2
408,"Susan Walsh, Associated Press",Professional - press,,,,2
409,handout,Citizen - handout,,,,6
410,"PETER FREED, GPN",                              ,,,,2
411,"MARION CURTIS,  DMI",                              ,,,,2
412,"Chuck Cook, USA TODAY Sports",Professional - usa today sports,,,,7
413,"John David Mercer, USA TODAY Sports",Professional - usa today sports,,,,43
414,"Matthew Emmons, USA TODAY Sports",Professional - usa today sports,,,,115
415,"Thomas Shea, USA TODAY Sports",Professional - usa today sports,,,,2
416,"Brian Losness, USA TODAY Sports",Professional - usa today sports,,,,2
417,"Rich Barnes, USA TODAY Sports",Professional - usa today sports,,,,4
418,"Jeffrey Becker, USA TODAY Sports",Professional - usa today sports,,,,2
419,"Danny Wild, USA TODAY Sports",Professional - usa today sports,,,,2
420,"Matthew OHaren, USA TODAY Sports",Professional - usa today sports,,,,2
421,"Kelvin Kuo, USA TODAY Sports",Professional - usa today sports,,,,1
422,"Jay Biggerstaff, USA TODAY Sports",Professional - usa today sports,,,,5
423,"(Photo: Tom Szczerbowski, USA TODAY Sports)",Professional - usa today sports,,,,1
424,"(Photo: Amy Smotherman Burgess, Knoxville News Sentinel)",Professional - news,,,,1
425,(Photo: PKNS),                              ,,,,1
426,(Photo: Amy Smotherman Burgess),Professional - news,,,,1
427,Joe Howell/News Sentinel Archives,Professional - news,,,,1
428,News Sentinel Archives,Professional - news,,,,1
429,Clay Owen/News Sentinel Archives,Professional - news,,,,1
430,Jack Kirkland/News Sentinel Archives,Professional - news,,,,1
431,Michael Patrick/News Sentinel,Professional - news,,,,1
432,(AMY SMOTHERMAN BURGESS/NEWS SENTINEL),Professional - news,,,,1
