Index,Source,P/C,,,,Count
159,Screengrab from Orange County Register's video,Professional - orange county register,,,,1
160,Hector Amezcua   hamezcua@sacbee.com,Professional - co.,,,,2
161,Lorin Eleni GillAP,Professional - AP,,,,1
162,Edith Owen-Hazard,                              ,,,,1
163,Steve DavisSierra Tiny Houses,                              ,,,,1
164,Rocklin Police Department,Professional - police,,,,1
165,Courtesy FBI Miami,Professional - fbi,,,,5
166,Carl JusteFor the Miami Herald,Professional - miami herald,,,,1
167,Irfan Khan   TNS,Professional - tns,,,,1
168,Screengrab from Instagram,Citizen - instagram,,,,1
169,Jordan StraussJordan Strauss/Invision/AP,Professional - AP,,,,1
170,Andy Alfaroaalfaro@modbee.com,Professional - co.,,,,4
171,Sacramento Bee Staff Photo,Professional - sacramento bee,,,,1
172,Jay LaPreteAP,Professional - AP,,,,1
173,Silas Walkerswalker@herald-leader.com,Professional - co.,,,,1
174,Associated Press,Professional - press,,,,1
175,Santa Barbara County Sheriff's Office,Professional - sherif,,,,2
176,JIM WILSONNYT,                              ,,,,1
177,Curry Up Now,                              ,,,,1
178,Modesto Bee file,Professional - file,,,,1
179,YouTube,Citizen - youtube,,,,1
180,Hector AmezcuaSacramento Bee file,Professional - file,,,,1
181,Tony DejakAP,Professional - AP,,,,1
182,State Attorney General's Office,Professional - state,,,,1
183,Roseville Police Department,Professional - police,,,,1
184,Jose Luis VillegasSacramento Bee file,Professional - file,,,,1
185,Butte County Sheriff's Office,Professional - sherif,,,,3
186,USDA,Citizen - flickr,,,,4
187,U.S. Air Force,                              ,,,,2
188,Senior Airman Kathryn R.C. Reaves   U.S. Air Force,                              ,,,,1
189,Samuel KingU.S. Air Force,                              ,,,,1
190,Gilliam Flaccus   AP,Professional - AP,,,,1
191,Eric RisbergAP,Professional - AP,,,,1
192,California State Auditor's Office,Professional - state,,,,1
193,Sol Blume,                              ,,,,1
194,Brian BaerSpecial to The Bee,                              ,,,,1
195,Screen grab from LAPD video,                              ,,,,1
196,El Nuevo Herald File Photo,Professional - file,,,,1
197,Joan Barnett Leejlee@modbee.com,Professional - co.,,,,3
198,Yolo County District Attorney's Office,Professional - county,,,,1
199,UC Davis Regents,                              ,,,,1
200,Justin HanUC Regents,                              ,,,,2
201,Screengrab from WPBF,                              ,,,,1
202,Victoria Will/Invision/AP,Professional - AP,,,,1
203,Screen grab of @Wendys/Twitter,Citizen - twitter,,,,1
204,Jose Luis Villegas   The Sacramento Bee,Professional - sacramento bee,,,,1
205,Theresa Clift,                              ,,,,1
206,Daniel Kimdkim@sacbee.cpm,Professional - sacbee,,,,1
207,Pinellas County Sheriff's Office,Professional - sherif,,,,1
208,Mary AltafferAssociated Press,Professional - press,,,,1
209,Tim Sheehantsheehan@fresnobee.com,Professional - co.,,,,1
210,Eric GayAP,Professional - AP,,,,1
211,Danny Williamson   Courtesy,                              ,,,,1
212,Noel Harris   nharris@sacbee.com,Professional - co.,,,,1
213,Noel Harrisnharris@sacbee.com,Professional - co.,,,,1
214,aalfaro@modbee.com,Professional - co.,,,,1
215,Modesto Bee File,Professional - file,,,,1
216,Getty / iStock image,Professional - getty,,,,1
217,Jose Luis Villegas,Professional - file,,,,1
218,Richard VogelAP,Professional - AP,,,,1
219,Assemblyman Todd Gloria Twitter account,Citizen - twitter,,,,1
220,Vikaas Shanker   vshanker@mercedsunstar.com,Professional - co.,,,,3
221,Vikaas Shankervshanker@mercedsunstar.com,Professional - co.,,,,5
222,Global Tea Initiative UC Davis,                              ,,,,1
223,California Trout,Professional - california,,,,1
224,rpench@sacbee.comThe Sacramento Bee,Professional - sacramento bee,,,,1
225,Family of Marilyn Stribley,Citizen - family,,,,1
226,Regina H. BooneTNS,                              ,,,,1
227,Michel EulerAP,Professional - AP,,,,1
228,Centers for Disease Control and Prevention,Professional - center,,,,1
229,Steven SenneAP file photo,Professional - file,,,,1
230,Beaver Dam/Littlefield Fire Department,Professional - department,,,,2
231,Statesman file photo,Professional - file,,,,1
232,Pacific Legal Foundation,Professional - foundation,,,,1
233,Metro Fire,                              ,,,,2
234,Jim YoungAP,Professional - AP,,,,1
235,Marcio Jose SanchezAP,Professional - AP,,,,4
236,Gene J. PuskarAP,Professional - AP,,,,1
237,Rich PedroncelliThe Associated Press,Professional - press,,,,1
