Index,Source,P/C,,,,Count
225,ROBERT PASKACH/THE WORLD-HERALD,Professional - the world,,,,6
226,Nam Y. Huh,Professional - ap,,,,5
227,Todd Mizener,                              ,,,,1
228,Travis Shinn,                              ,,,,1
229,Jonathan Weiner,                              ,,,,1
230,Anonymous,Professional - ap,,,,1
231,"AP FILE, 1969",Professional - file,,,,5
232,"AP FILE, 1968",Professional - file,,,,2
233,METHODIST HEALTH SYSTEM,                              ,,,,1
234,SARPY COUNTY SHERIFF'S OFFICE,Professional - sherif,,,,3
235,JOHN SAVAGE/THE WORLD-HERALD,Professional - the world,,,,3
236,IOWA WEST FOUNDATION,Professional - foundation,,,,1
237,"ILLUSTRATION BY 
MATT HANEY/THE WORLD-HERALD",Professional - the world,,,,1
238,DOUGLAS COUNTY HISTORICAL SOCIETY,Professional - county,,,,1
239,NEBRASKA HISTORICAL SOCIETY,                              ,,,,1
240,Scott Takushi,Professional - press,,,,1
241,Bruce Crummy,Professional - ap,,,,1
242,KRISTAN GRAY,                              ,,,,1
243,GETTY IMAGES,Professional - getty,,,,1
244,DAVID HENDEE/THE WORLD-HERALD,Professional - the world,,,,2
245,Aviron Pictures,                              ,,,,2
246,YANO MELANGAGIO/THE WORLD-HERALD,Professional - the world,,,,3
247,JIMMY FONTAINE,                              ,,,,1
248,Rich Hein,Professional - ap,,,,2
249,Mike De Sisti,Professional - ap,,,,1
250,Jan-Michael Stump,                              ,,,,1
251,Joe Ahlquist,Professional - ap,,,,1
252,Joshua Clark,Professional - ap,,,,1
253,William Glasheen,Professional - ap,,,,1
254,KYLE BRUGGEMAN/WORLD-HERALD NEWS SERVICE,Professional - news,,,,1
255,Omaha World-Herald,Professional - omaha world,,,,3
256,Acme photo,                              ,,,,1
257,The World-Herald,Professional - the world,,,,1
258,US Army,                              ,,,,1
259,Brett Coomer,Professional - AP,,,,1
260,MARSHALLTOWN POLICE DEPARTMENT,Professional - police,,,,2
261,OMAHA COMMUNITY PLAYHOUSE,                              ,,,,3
262,NATIONAL WEATHER SERVICE,Professional - service,,,,2
263,CHRIS MACHIAN/THE WORLD HERALD,Professional - the world,,,,2
264,JEFFREY BEBEE,                              ,,,,1
265,JULIA RENDLEMAN / FOR THE WASHINGTON POST,Professional - washington post,,,,4
266,BROWARD COUNTY (FLA.) SHERIFF'S OFFICE,Professional - sherif,,,,1
267,MATT MCCLAIN / THE WASHINGTON POST,Professional - washington post,,,,2
268,"SUSAN STOCKER / SOUTH FLORIDA SUN-SENTINAL VIA AP, POOL",Professional - ap,,,,1
269,"AMY BETH BENNETT / SOUTH FLORIDA SUN-SENTINAL VIA AP, POOL",Professional - ap,,,,1
270,JESSICA CONTRERA / FOR THE WASHINGTON POST,Professional - washington post,,,,1
271,KEVIN COLE/THE WORLD-HERALD,Professional - the world,,,,2
272,KEVIN COLE,Professional - the world,,,,1
273,MICHAEL NAGLE / BLOOMBERG,Professional - bloomberg,,,,1
274,Halle Parker/Register & Bee,Professional - register,,,,10
275,Gerald Herbert,Professional - ap,,,,4
276,Travis Spradling,                              ,,,,1
277,Advocate staff photo by HILARY SCHEINUK,Professional - staff,,,,1
278,RICHMOND COUNTY SHERIFF'S OFFICE VIA AP,Professional - AP,,,,2
279,AARON HEGARTY/THE WORLD-HERALD,Professional - the world,,,,1
280,Jordan Strauss,Professional - ap,,,,7
281,Willy Sanjuan,Professional - AP,,,,2
282,Matt Sayles,Professional - ap,,,,1
