Index,Source,P/C,,,,Count
134,"[Greg Lovett/The Palm Beach (Fla.) Post]"",",                              ,,,,1
135,"[Michael Ares/The Palm Beach (Fla.) Post]"",",                              ,,,,1
136,"[West Palm Beach (Fla.) Police]"",",Professional - police,,,,1
137,"[Photo courtesy of Kenneth Moyer Jr.]"",",                              ,,,,2
138,"[Consumer Product Safety Commission via AP]"",",Professional - ap,,,,1
139,"[MGN Online]"",",Professional - mgn online,,,,6
140,"[Franklin County Sheriff]"",",Professional - county,,,,1
141,"[Photos via Kent Record-Courier]"",",Professional - record,,,,1
142,"""[Joan Marcus]"",",Professional - center,,,,2
143,"[Handout Photo/Meineke]"",",Citizen - handout,,,,3
144,"[Tony Dejak/The Associated Press]"",",Professional - associated press,,,,5
145,"[David Zalubowski/The Associated Press]"",",Professional - associated press,,,,2
146,"(AP Photo/Manuel Balce Ceneta)"",",Professional - ap,,,,1
147,"(AP Photo/John Amis)"",",Professional - ap,,,,1
148,"(AP Photo/Andrew Harnik)"",",Professional - ap,,,,3
149,"(Olivier Douliery/Abaca Press/TNS)"",",Professional - tns,,,,1
150,"(Erin Schaff/The New York Times)"",",Professional - times,,,,1
151,"(AP Photo/Charlie Riedel)"",",Professional - ap,,,,4
152,"""PA via AP"",",Professional - ap,,,,1
153,"""Kalamazoo Gazette via AP"",",Professional - ap,,,,1
154,"[Fred Squillante/Dispatch file photo]"",",Professional - file,,,,1
155,"""Pool Photo via AP"",",Professional - ap,,,,1
156,"[Family photo via Leeseberg & Valentine law firm]"",",Professional - firm,,,,1
157,"""BSPP via AP"",",Professional - ap,,,,1
158,"""Will Shilling/Alive"",",Professional - alive,,,,1
159,"[Vincent Yu/The Associated Press]"",",Professional - associated press,,,,1
160,"[Mark Schiefelbein/The Associated Press]"",",Professional - associated press,,,,2
161,"[Kyle Robertson/Dispatch file photo]"",",Professional - file,,,,1
162,"(AP Photo/Susan Walsh)"",",Professional - ap,,,,2
163,"""The Royals project"",",Professional - project,,,,1
164,"""Columbus Division of Police"",",Professional - police,,,,1
165,"[Disney]"",",Professional - disney,,,,1
166,"[Scott Heckel/Canton Repository]"",",                              ,,,,1
167,"[PBS]"",",Professional - pbs,,,,1
168,"[File photo]"",
						""rowend"": ""2"",
						""tableend"": ""16"",",Professional - file,,,,2
169,"[File photo]"",
						""rowend"": ""3"",
						""tableend"": ""16"",",Professional - file,,,,2
170,"[File photo]"",
						""rowend"": ""4"",
						""tableend"": ""16"",",Professional - file,,,,2
171,"[File photo]"",
						""rowend"": ""5"",
						""tableend"": ""16"",",Professional - file,,,,2
172,"[Deborah Cannon/Austin American-Statesman]"",
						""rowend"": ""6"",
						""tableend"": ""16"",",Professional - american,,,,2
173,"[File photo]"",
						""rowend"": ""7"",
						""tableend"": ""16"",",Professional - file,,,,2
174,"[Wally Skalij/Los Angeles Times]"",
						""rowend"": ""8"",
						""tableend"": ""16"",",Professional - times,,,,2
175,"[Charles Krupa/The Associated Press]"",
						""rowend"": ""9"",
						""tableend"": ""16"",",Professional - associated press,,,,1
176,"[Photos via the Northwest Florida Daily News]"",",Professional - news,,,,1
177,"[Kamran Jebreili/The Associated Press]"",",Professional - associated press,,,,1
178,"[Jim Woods/Dispatch]"",",Professional - dispatch,,,,1
179,"(Tom Dodge/Dispatch 2017 file photo)"",",Professional - file,,,,1
180,"""Photo by Joshua A. Bickel"",",                              ,,,,8
181,"[Ohio Department of Health photo]"",",Professional - department,,,,1
182,"[Honda]"",",                              ,,,,1
183,"[Kyle Robertson/Dispatch}"",",Professional - dispatch,,,,2
184,"(Columbus Dispatch photo by Brooke LaValley)"",",Professional - dispatch,,,,1
185,"(AP Photo/Carolyn Kaster)"",",Professional - ap,,,,2
186,"(AP Photo/J. Scott Applewhite, File)"",",Professional - file,,,,1
187,"[News-Journal/T.S. Jarmusz]"",",Professional - journal,,,,1
188,"(Courtesy of the Clermont County Sheriff's Office)"",",Professional - county,,,,1
189,"""AP Photo"",",Professional - ap,,,,1
190,"(Photo courtesy of Columbus Crew SC)"",",Professional - crew sc,,,,1
191,"""Crew SC"",",Professional - crew sc,,,,1
192,"""Kyle Robertson | Columbus Dispatch"",",Professional - dispatch,,,,2
193,"""Joshua A. Bickel | ThisWeek"",",Professional - thisweek,,,,1
194,"""Kyle Robertson | Dispatch"",",Professional - dispatch,,,,2
195,"""Sam Greene | Dispatch"",",Professional - dispatch,,,,1
196,"""Neal C. Lauron | Dispatch"",",Professional - dispatch,,,,1
197,"""(AP Photo/Matt Sayles, File)"",",Professional - file,,,,1
198,"[Contributed by Microsoft]"",",Citizen - contributed,,,,1
199,"[ARCHITECTURAL ALLIANCE]"",",Professional - architect,,,,2
200,"[Easton Town Center]"",",Professional - center,,,,2
201,"[Wood Co.]"",",Professional - co.,,,,2
202,"[Arshot Investment Corp.]"",",                              ,,,,2
203,"[Photo provided to Canton Repository]"",",                              ,,,,2
204,"[Courtesy of Rep. Carol Miller]"",",                              ,,,,1
205,"""Columbus Dispatch"",",Professional - dispatch,,,,1
206,"[ARCHITECTURAL ALLIANCE]"",
						""rowend"": ""1"",
						""tableend"": ""10"",",Professional - architect,,,,1
207,"[Easton Town Center]"",
						""rowend"": ""2"",
						""tableend"": ""10"",",Professional - center,,,,1
208,"[Doral Chenoweth III/Dispatch]"",
						""rowend"": ""3"",
						""tableend"": ""10"",",Professional - dispatch,,,,1
209,"[Doral Chenoweth III/Dispatch]"",
						""rowend"": ""4"",
						""tableend"": ""10"",",Professional - dispatch,,,,1
210,"[Doral Chenoweth III/Dispatch]"",
						""rowend"": ""6"",
						""tableend"": ""10"",",Professional - dispatch,,,,1
211,"[Wood Co.]"",
						""rowend"": ""7"",
						""tableend"": ""10"",",Professional - co.,,,,1
212,"[Arshot Investment Corp.]"",
						""rowend"": ""8"",
						""tableend"": ""10"",",                              ,,,,1
213,"[Glen Cumberledge/Dispatch file photo]"",",Professional - file,,,,1
214,"[Tom Dodge/Dispatch file photo]"",",Professional - file,,,,2
215,"[Danae King/Dispatch]"",",Professional - dispatch,,,,1
216,"[Central Ohio Crime Stoppers]"",",                              ,,,,1
217,"[Clermont County Sheriff's Office]"",",Professional - county,,,,1
218,"(AP Photo/Patrick Semansky)"",",Professional - ap,,,,2
219,"(AP Photo/David J. Phillip)"",",Professional - ap,,,,5
220,"(AP Photo/Jeff Roberson)"",",Professional - ap,,,,3
221,"(AP Photo/Frank Franklin II)"",",Professional - ap,,,,1
222,"(AP Photo/Chuck Burton)"",",Professional - ap,,,,3
223,"[John Hulkenberg/ThisWeek News]"",",Professional - news,,,,1
224,"[FOX19Now.com via AP]"",",Professional - co.,,,,1
225,"[Randy Ludlow/Dispatch]"",",Professional - dispatch,,,,1
226,"[Jessica Reilly/Telegraph Herald via AP]"",",Professional - ap,,,,1
227,"[Calla Kessler/The Washington Post]"",",Professional - washington post,,,,1
228,"[Ben Margot/The Associated Press]"",",Professional - associated press,,,,1
229,"[Jonathan Quilter/Dispatch]"",",Professional - dispatch,,,,4
230,"""Photo by Adam Cairns"",",                              ,,,,27
231,"[File photos]"",",Professional - file,,,,2
232,"[Dispatch file photo]"",
						""rowend"": ""1"",
						""tableend"": ""22"",",Professional - file,,,,1
233,"[Family photo]"",
						""rowend"": ""2"",
						""tableend"": ""22"",",Citizen - family,,,,1
234,"[Dispatch file photo]"",
						""rowend"": ""3"",
						""tableend"": ""22"",",Professional - file,,,,1
235,"[Dispatch file photo]"",
						""rowend"": ""4"",
						""tableend"": ""22"",",Professional - file,,,,1
236,"[Dispatch file photo]"",
						""rowend"": ""5"",
						""tableend"": ""22"",",Professional - file,,,,1
237,"[Dispatch file photo]"",
						""rowend"": ""6"",
						""tableend"": ""22"",",Professional - file,,,,1
238,"[Dispatch file photo]"",
						""rowend"": ""7"",
						""tableend"": ""22"",",Professional - file,,,,1
239,"[Family photo]"",
						""rowend"": ""8"",
						""tableend"": ""22"",",Citizen - family,,,,1
240,"[Dispatch file photo]"",
						""rowend"": ""9"",
						""tableend"": ""22"",",Professional - file,,,,1
241,"[Courtesy Wexner Center for the Arts]"",",Professional - center,,,,1
242,"[Ohio Department of Rehabilitation and Correction]"",",Professional - department,,,,1
243,"(Columbus Dispatch photo by Doral Chenoweth III)"",",Professional - dispatch,,,,3
244,"[Ron Evans/Cincinnati Zoo & Botanical Garden]"",",Professional - zoo,,,,1
245,"[Carlos Osorio/The Associated Press]"",",Professional - associated press,,,,1
246,"[Karen Schiely/Beacon Journal/Ohio.com]"",",Professional - co.,,,,14
247,"( Ohio Dept. of Natural Resources )"",",                              ,,,,1
248,"(Anda Chu/Bay Area News Group/TNS)"",",Professional - news,,,,1
249,"(AP Photo/Ron Schwane)"",",Professional - ap,,,,1
250,"(Shaban Athuman/ The Dallas Morning News)"",",Professional - news,,,,1
251,"(File photos)"",",Professional - file,,,,1
252,"(AP Photo/ Evan Vucci)"",",Professional - ap,,,,1
253,"[Mike Cardew/Beacon Journal/Ohio.com]"",",Professional - co.,,,,2
254,"[Adam Cairns / Dispatch]"",",Professional - dispatch,,,,2
255,"""Kyle Robertson"",",                              ,,,,7
256,"[Barbara J. Perenic/Dispatch]"",",Professional - dispatch,,,,2
257,"[CHRISTOPHER MILLETTE/ERIE TIMES-NEWS]"",
						""rowend"": ""1"",
						""tableend"": ""32"",",Professional - times,,,,1
258,(CantonRep.com / Ray Stewart),Professional - co.,,,,16
259,"[NATIONWIDE]"",",                              ,,,,1
260,"(John Woods/The Canadian Press via AP)"",",Professional - ap,,,,2
261,"(AP Photo/Gene J. Puskar)"",",Professional - ap,,,,1
262,"(Dispatch Photo by Barbara J. Perenic)"",",Professional - dispatch,,,,1
263,"(Ram Truck Brand via AP, File)"",",Professional - file,,,,1
264,"(AP Photo/Matt Rourke)"",",Professional - ap,,,,11
265,"(AP Photo/Charlie Riedel, File)"",",Professional - file,,,,1
266,"[Ohio State University via AP]"",",Professional - ap,,,,1
267,"[Courtesy of the law firm of Leeseberg & Valentine]"",",Professional - firm,,,,1
268,"(AP Photo/Steve Helber)"",",Professional - ap,,,,1
269,"(Eastern Virginia Medical School via AP)"",",Professional - ap,,,,1
270,"(AP Photo/John Bazemore)"",",Professional - ap,,,,4
271,"""Atlanta Journal-Constitution via AP"",",Professional - ap,,,,1
272,"""The Press Democrat via AP"",",Professional - ap,,,,1
273,"[Patrick Flaherty/Dispatch]"",",Professional - dispatch,,,,1
274,"[Columbus Zoo and Aquarium]"",",Professional - zoo,,,,2
275,"(Eric Albrecht/Dispatch)"",",Professional - dispatch,,,,1
276,"[Cameron Mitchell Restaurants]"",",Professional - restaurant,,,,1
277,"""THE COLUMBUS DISPATCH"",",Professional - dispatch,,,,7
278,[Provided by CSCC],                              ,,,,1
279,"""The Columbus Dispatch"",",Professional - dispatch,,,,2
280,[CAMERON MITCHELL RESTAURANTS,Professional - restaurant,,,,1
281,"""ALIVE"",",Professional - alive,,,,1
282,"[The Associated Press file photo]"",",Professional - file,,,,4
283,"""Eric Adler/New England Patriots"",",Professional - patriots,,,,1
284,"[John Nixon]"",",                              ,,,,1
285,"(Joshua A. Bickel/The Columbus Dispatch)"",",Professional - dispatch,,,,1
286,"[ERIC LAGATTA/DISPATCH PHOTOS]"",",Professional - dispatch,,,,1
287,"[Holly Zachariah/Dispatch file photo]"",",Professional - file,,,,1
288,"[Courtney Hergesheimer /Dispatch]"",",Professional - dispatch,,,,1
289,"(Dispatch photo by Courtney Hergesheimer)"",",Professional - dispatch,,,,8
290,"[John Woods/The Canadian Press]"",",Professional - press,,,,1
291,"[John Woods/The Canadian Press via AP)"",",Professional - ap,,,,1
292,"(AP Photo/Duane Burleson)"",",Professional - ap,,,,1
293,"(AP Photo/David Goldman)"",",Professional - ap,,,,4
294,"[State Highway Patrol]"",",Professional - state,,,,1
295,"(AP Photo)"",",Professional - ap,,,,1
296,"(Submitted photo)"",",Citizen - submitted,,,,1
297,"""Photo by Tom Dodge"",",                              ,,,,1
298,"(AP Photo/Elise Amendola)"",",Professional - ap,,,,2
299,"(AP Photo/Steven Senne)"",",Professional - ap,,,,2
300,"(AP Photo/Marcio Jose Sanchez)"",",Professional - ap,,,,1
301,"""Elizabeth Williams via AP"",",Professional - ap,,,,1
302,"[ KEN TEEGARDIN / FLICKR via CC license ]"",",Citizen - flickr,,,,1
303,"(Abel Uribe/Chicago Tribune/TNS)"",",Professional - tns,,,,1
304,"[Handout Photo/BIA]"",",Citizen - handout,,,,1
305,"""The El Paso Times via AP"",",Professional - ap,,,,1
306,"[Megan Henry / Dispatch]"",",Professional - dispatch,,,,1
307,[CHRISTOPHER MILLETTE/ERIE TIMES-NEWS],Professional - times,,,,1
308,"[Courtesy of the law firm of Rourke & Blumenthal]"",",Professional - firm,,,,1
309,"[Mount Carmel Health System photo]"",",                              ,,,,2
310,"(Photo provided by the Franklin County sheriff's office)"",",Professional - county,,,,1
311,"[Columbus Dispatch photo by Fred Squillante]"",",Professional - dispatch,,,,1
312,"[Photo courtesy of family]"",",Citizen - family,,,,2
313,"[Photo courtesy of the Catholic Diocese of Columbus]"",",                              ,,,,1
314,"[PURPLE STAR PHOTOGRAPHY]"",",                              ,,,,1
315,"[From Mount Carmel physician directory]"",",                              ,,,,2
316,"[TIM JOHNSON/ALIVE]"",",Professional - alive,,,,2
317,"[Courtney Hergesheimer/DISPATCH]"",",Professional - dispatch,,,,1
318,"[COURTNEY HERGENSHEIMER/DISPATCH PHOTOS]"",",Professional - dispatch,,,,1
319,"(AP Photo/Mark Zaleski)"",",Professional - ap,,,,1
320,"(Dean Narciso | Columbus Dispatch)"",",Professional - dispatch,,,,1
321,"(AP Photo/Gregory Payan)"",",Professional - ap,,,,1
322,"(AP Photo/Charles Krupa, File)"",",Professional - file,,,,1
323,"[Ohio State Highway Patrol]"",",Professional - state,,,,2
324,"[Ohio State Highway Patrol photo]"",",Professional - state,,,,1
325,"[Columbus Police]"",",Professional - police,,,,1
326,"[MARVEL STUDIOS/DISNEY]"",",Professional - disney,,,,1
327,"[AP Photo/Michael Conroy]"",",Professional - ap,,,,1
328,"[SHUTTERSTOCK]"",",Professional - shutterstock,,,,1
329,"""PepsiCo via AP"",",Professional - ap,,,,1
330,"(Randy Ludlow/The Dispatch)"",",Professional - dispatch,,,,1
331,"[AP file photo]"",",Professional - file,,,,3
332,"(Rich Hein/Chicago Sun-Times via AP)"",",Professional - ap,,,,1
333,"(Joe Ahlquist/The Rochester Post-Bulletin via AP)"",",Professional - ap,,,,1
334,"(Mike De Sisti/Milwaukee Journal-Sentinel via AP)"",",Professional - ap,,,,1
335,"(Neil Blake/The Grand Rapids Press via AP)"",",Professional - ap,,,,1
336,"(AP Photo/Nam Y. Huh)"",",Professional - ap,,,,1
337,"(Jessica Reilly/Telegraph Herald via AP)"",",Professional - ap,,,,1
338,"(Pat Christman/The Free Press via AP)"",",Professional - ap,,,,3
339,"(Adam Wesley/The Post-Crescent via AP)"",",Professional - ap,,,,1
340,"[Polk County Sheriff's Office]"",",Professional - county,,,,3
341,"[Tuscaloosa (Ala.) News file photo]"",",Professional - file,,,,1
342,"[Phil Masturzo/Akron Beacon Journal]"",",Professional - akron beacon journal,,,,3
343,"""(Photo by Evan Agostini/Invision/AP, File)"",",Professional - file,,,,1
344,"""Stark County Jail"",",Professional - jail,,,,1
345,"[Karen Schiely/Akron Beacon Journal file photo]"",",Professional - file,,,,1
346,"[Ohio State University Wexner Medical Center]"",",Professional - state,,,,2
347,"[Andrew King/ThisWeek]"",",Professional - thisweek,,,,1
348,"[David Joles/Minneapolis Star Tribune/TNS]"",",Professional - tns,,,,1
349,(Rich Hein/Chicago Sun-Times via AP),Professional - ap,,,,1
350,(Joe Ahlquist/The Rochester Post-Bulletin via AP),Professional - ap,,,,1
351,(Mike De Sisti/Milwaukee Journal-Sentinel via AP,Professional - AP,,,,1
352,(Neil Blake/The Grand Rapids Press via AP),Professional - ap,,,,1
353,(AP Photo/Nam Y. Huh),Professional - ap,,,,1
354,(Jessica Reilly/Telegraph Herald via AP),Professional - ap,,,,1
355,"""Marla K. Kuhlman/ThisWeek"",",Professional - thisweek,,,,1
356,"(AP Photo/Steve Luciano)"",",Professional - ap,,,,1
357,"""Pennsylvania Department of Transportation via AP"",",Professional - ap,,,,1
358,"(Photo courtesy of the City of Dublin)"",",Professional - city,,,,1
359,"(AP Photo/Elise Amendola, File)"",",Professional - file,,,,1
360,"(Photo by Evan Agostini/Invision/AP, File)"",",Professional - file,,,,1
361,"(State web site)"",",Professional - state,,,,1
362,"[Photo by Tyler Schank]"",",                              ,,,,1
363,"[Joshua Clark/The Post-Crescent via AP]"",",Professional - ap,,,,1
364,"[Mark Mulville/Dispatch file photo]"",
						""rowend"": ""1"",
						""tableend"": ""16"",",Professional - file,,,,2
365,"[Tom Dodge/Dispatch file photo]"",
						""rowend"": ""2"",
						""tableend"": ""16"",",Professional - file,,,,2
366,"[Eric Albrecht/Dispatch file photo]"",
						""rowend"": ""3"",
						""tableend"": ""16"",",Professional - file,,,,2
367,"[Doral Chenoweth III/Dispatch file photo]"",
						""rowend"": ""4"",
						""tableend"": ""16"",",Professional - file,,,,2
368,"[Mike Munden/Dispatch file photo]"",
						""rowend"": ""5"",
						""tableend"": ""16"",",Professional - file,,,,2
369,"[Eric Albrecht/Dispatch file photo]"",
						""rowend"": ""6"",
						""tableend"": ""16"",",Professional - file,,,,2
370,"[Mark Mulville]"",
						""rowend"": ""7"",
						""tableend"": ""16"",",                              ,,,,2
371,"[Bob Warner/Ledger Independent]"",
						""rowend"": ""8"",
						""tableend"": ""16"",",                              ,,,,1
372,"(AP Photo/Jay LaPrete, Pool)"",",Professional - ap,,,,1
373,"(AP Photo/Pablo Martinez Monsivais)"",",Professional - ap,,,,1
374,"[NETFLIX]"",",Professional - netflix,,,,1
375,"[Courtney Hergesheimer]"",",                              ,,,,1
376,"""NEIL THOMPSON/THISWEEK"",",Professional - thisweek,,,,1
377,"[WILLIAMSON COUNTY SHERIFF ROBERT CHODY]"",",Professional - county,,,,1
378,"[Photo: Chick-fil-A]"",",                              ,,,,1
379,"[Photos Courtesy Colley, Shroyer & Abraham Co.]"",",Professional - co.,,,,1
380,"[Photo courtsey of the Hodge Family]"",",Citizen - family,,,,1
381,"""Courtesy of the Welch family"",",Citizen - family,,,,1
382,"[Austin Police Department via Austin American-Statesman]"",",Professional - american,,,,1
383,"[ Brooke LaValley / Dispatch ]"",",Professional - dispatch,,,,1
384,"[Columbus Division of Police]"",",Professional - police,,,,1
385,"[ODOT]"",",                              ,,,,1
386,"[B.K. Bangash/The Associated Press]"",",Professional - associated press,,,,1
387,"[Julio Cortez/The Associated Press]"",",Professional - associated press,,,,1
388,"(National Weather Service)"",",Professional - service,,,,1
389,"[Handout Photo/Wendy's]"",",Citizen - handout,,,,1
390,"[Little, Brown and Company]"",",Professional - company,,,,1
391,"(Ed Suba Jr./Akron Beacon Journal)"",",Professional - akron beacon journal,,,,1
392,"[Samantha Madar]"",",                              ,,,,1
393,"[Tom Dodge/Dispatch]"",",Professional - dispatch,,,,4
394,"( Adam Cairns/Dispatch)"",",Professional - dispatch,,,,1
395,"[NASA]"",",Professional - nasa,,,,3
396,"(Eric Albrecht | Columbus Dispatch)"",",Professional - dispatch,,,,1
