Index,Source,P/C,,,,Count
127,"(Photo: Marion Curtis, AP)",Professional - ap,,,,1
128,"(Photo: Steve Mitchell, USA TODAY Sports)",Professional - usa today,,,,1
129,"Thomas Shea, USA TODAY Sports",Professional - usa today,,,,1
130,"Brian Losness, USA TODAY Sports",Professional - usa today,,,,1
131,"Rich Barnes, USA TODAY Sports",Professional - usa today,,,,2
132,"Jeffrey Becker, USA TODAY Sports",Professional - usa today,,,,1
133,"Danny Wild, USA TODAY Sports",Professional - usa today,,,,1
134,"Matthew OHaren, USA TODAY Sports",Professional - usa today,,,,1
135,"Kelvin Kuo, USA TODAY Sports",Professional - usa today,,,,1
136,(Photo: ASSOCIATED PRESS),Professional - associated press,,,,1
137,(Photo: Douglas DeFelice-USA TODAY Sports),Professional - usa today,,,,1
138,(Photo: Jonathan Weiss / Shutterstock.com),Professional - co.,,,,1
139,"TANNEN MAURY, EPA-EFE",                              ,,,,1
140,"Mark Lennihan, AP",Professional - AP,,,,2
141,"Ryan Remiorz, The Canadian Press VIA AP",Professional - AP,,,,1
142,"Bill Bresler, USA TODAY NETWORK",Professional - usa today,,,,1
143,"Kiichiro Sato, AP",Professional - AP,,,,1
144,"Ron Frehm, AP",Professional - AP,,,,1
145,SCOTT OLSON/GETTY IMAGES,Professional - getty,,,,2
146,(Photo: The Community Recorder/James Weber),Professional - record,,,,1
147,(Photo: James Weber/ Enquirer),Professional - enquirer,,,,3
148,(Photo: Justin Sayers/Courier Journal),Professional - journal,,,,1
149,"(Photo: Jerome Miron, Jerome Miron-USA TODAY Sports)",Professional - usa today,,,,1
150,(Photo: Alex Burrows/The Enquirer),Professional - enquirer,,,,1
151,(Photo: Natalie Fobes/The Enquirer),Professional - enquirer,,,,1
152,(Photo: Cincinnati Baseball Club Co.),Professional - co.,,,,1
153,"(Photo: Paul Morse, The George W. Bush Presidential Library & Museum)",Professional - library,,,,1
154,hoto Credit: Rhodes/Klumpe Reds Hall of Fame & Museum Collection,Professional - museum,,,,1
155,Cincinnati Baseball Club Co.,Professional - co.,,,,1
156,"Dave Pickoff, AP",Professional - AP,,,,1
157,Carl Wellinger,                              ,,,,1
158,Herb Heise,                              ,,,,2
159,The Enquirer,Professional - enquirer,,,,2
160,(Photo: Sheila Vilvens/The Community Press),Professional - press,,,,1
161,(Photo: Albert Cesare),Professional - enquirer,,,,1
162,Sam Greene,Professional - dispatch,,,,11
163,Kareem Elgazzar,Professional - enquirer,,,,3
164,Liz Dufour,Professional - enquirer,,,,1
165,Chris Graves,                              ,,,,3
166,"Amanda Rossmann, The Enquirer/Amanda Rossmann",Professional - enquirer,,,,1
167,"Sam Greene/The Enquirer, Sam Greene",Professional - enquirer,,,,1
168,"(Photo: Kirby Lee, Kirby Lee-USA TODAY Sports)",Professional - usa today,,,,1
169,(Photo: David Sorcher/for the Enquirer),Professional - enquirer,,,,1
170,(Photo: Joe Simon and Gabriella Richards),                              ,,,,1
171,(Photo: File),Professional - file,,,,4
172,ThinkStock,Professional - thinkstock,,,,1
173,Charlie Kaijo/The Republic,Professional - the republic,,,,1
174,Darryl Webb/Special for The Republic,Professional - the republic,,,,1
175,Jim Weber/The Commercial Appeal,Professional - the commercial appeal,,,,1
176,Robert Killips | Lansing State Journal,Professional - journal,,,,1
177,The Enquirer/Meg Vogel,Professional - enquirer,,,,9
178,"(Photo: Sam Greene, The Enquirer)",Professional - enquirer,,,,9
179,"Sam Greene, The Enquirer",Professional - enquirer,,,,18
180,(Photo: Cincinnati Police Department),Professional - department,,,,1
181,"(Photo: Denny Medley, USA TODAY Sports)",Professional - usa today,,,,1
182,"Reinhold Matay, USA TODAY Sports",Professional - usa today,,,,1
183,"Orlando Ramirez, USA TODAY Sports",Professional - usa today,,,,3
184,"Gary A. Vasquez, USA TODAY Sports",Professional - usa today,,,,2
185,"Kyle Terada, USA TODAY Sports",Professional - usa today,,,,1
186,"Rob Schumacher, The Arizona Republic/USA TODAY NETWORK",Professional - usa today,,,,1
187,"Brian Spurlock, USA TODAY Sports",Professional - usa today,,,,3
188,"(Photo: MOHAMMED ABED, AFP/Getty Images)",Professional - getty,,,,1
189,"(Photo: JAVIER ETXEZARRETA, EPA-EFE)",                              ,,,,1
190,(Photo: NASA GISS),Professional - nasa,,,,1
191,(Photo: Santiago Mejia-Pool/Getty Images),Professional - getty,,,,1
192,"JESSICA MCGOWAN, Getty Images",Professional - getty,,,,6
193,"JOHN BAZEMORE, AP",Professional - AP,,,,2
194,"John Bazemore, AP",Professional - AP,,,,1
195,"JOHN AMIS, AP",Professional - AP,,,,1
196,(Photo: Häagen-Dazs),                              ,,,,1
197,(Photo: Submitted Image),Citizen - submitted,,,,1
198,(Photo: James Weber),Professional - enquirer,,,,1
199,"(Photo: Matthew Brown, Westchester (N.Y.) Journal News)",Professional - news,,,,1
200,(Photo: Tony Tribble for the Enquirer),Professional - enquirer,,,,5
201,(Photo: Michael Noyes For The Enquirer),Professional - enquirer,,,,1
202,(Photo: Thanks to Cindy Campbell),                              ,,,,1
203,(Photo: ANDREW HARNIK/AP),Professional - ap,,,,1
204,"Jose Luis Magana, AP",Professional - AP,,,,1
205,"Michael Reynolds, European Pressphoto Agency",Professional - press,,,,1
206,"Duane Prokop, Getty Images for MoveOn.org",Professional - getty,,,,1
207,"Brianna Soukup, AP",Professional - AP,,,,1
208,"Alex Wong, Getty Images",Professional - getty,,,,2
209,"Robert Deutsch, Robert Deutsch-USA TODAY",Professional - usa today,,,,1
210,"Glenn Russell, Burlington Free Press-USA TODAY Sports",Professional - usa today,,,,1
211,"Rich Pedroncelli, AP",Professional - AP,,,,1
212,(Photo: File photo),Professional - file,,,,5
213,(Photo: Clermont County Jail/Provided),Professional - jail,,,,2
214,(Photo: Mark Weber/The Commercial Appeal),Professional - the commercial appeal,,,,1
215,(Photo: The Commercial Appeal),Professional - the commercial appeal,,,,1
216,(Photo: The Enquirer/Kareem Elgazzar),Professional - enquirer,,,,3
217,"(Photo: Brad Vest/The Commercial Appeal, The Commercial Appeal)",Professional - the commercial appeal,,,,1
218,"(Photo: Mark Weber, The Commercial Appeal)",Professional - the commercial appeal,,,,3
219,"(Photo: Cara Owsley, The Enquirer/Cara Owsley)",Professional - enquirer,,,,1
220,(Photo: Enquirer file photo),Professional - file,,,,4
221,(Photo: Thanks to Harry McCall),                              ,,,,1
222,"(Photo: Thanks to Eric Taylor, CHCA)",                              ,,,,1
223,(Photo: Thanks to Lynn Deatherage),                              ,,,,1
224,(Photo: James Weber/The Enquirer),Professional - enquirer,,,,7
225,(Photo: Thanks to Kevin Espelage),                              ,,,,1
226,(Photo: Thanks to the Hensley family),Citizen - family,,,,1
227,"(Photo: Thanks to Heather Higdon, Indian Hill schools)",Professional - school,,,,1
228,(Photo: John Snodgrass),                              ,,,,1
229,"(Photo: Thanks to Susanne Quigley, Loveland)",                              ,,,,1
230,(Photo: Thanks to Dan Hilen),                              ,,,,1
231,"(Photo: Jeremy Brevard, USA TODAY Sports)",Professional - usa today,,,,1
232,The Enquirer/ Phil Didion,Professional - enquirer,,,,1
233,Harrison Jones,Professional - gazette,,,,1
234,"Michael Keating, USA TODAY",Professional - usa today,,,,1
235,"Charlie Knoblock, AP",Professional - AP,,,,1
236,"Warner Bros., Inc.",Professional - inc.,,,,1
237,Paul Natkin,Professional - abc,,,,1
238,"Paul Natkin, ABC",Professional - abc,,,,1
239,"Charles Bennett, AP",Professional - AP,,,,1
240,"Jason Lee, AP",Professional - AP,,,,1
241,"Mark Elias, AP",Professional - AP,,,,1
242,(Photo: Jarrad Henderson/USA TODAY),Professional - usa today,,,,1
243,(Photo: Getty Images),Professional - getty,,,,5
244,"Jarrad Henderson, USA TODAY",Professional - usa today,,,,16
245,"(Photo: Andrew Harnik, AP)",Professional - ap,,,,3
246,"(Photo: Jasper Colt, USA TODAY)",Professional - usa today,,,,2
247,"ANTHONY WALLACE, AFP/Getty Images",Professional - getty,,,,1
248,"JUNG YEON-JE, AFP/Getty Images",Professional - getty,,,,1
249,"HOW HWEE YOUNG, EPA-EFE",                              ,,,,1
250,"SAUL LOEB, AFP/Getty Images",Professional - getty,,,,5
251,"KEVIN LIM , THE STRAITS TIMES via EPA-EFE",Professional - times,,,,1
252,(Photo: Timothy T. Ludwig-USA TODAY Sports),Professional - usa today,,,,1
253,(Photo: Larry McCormack / The Tennessean),Professional - tennesse,,,,1
254,George Walker IV / The Tennessean,Professional - tennesse,,,,9
255,(Photo: Jarrad Henderson/USA TODAY NETWORK/Via OlyDrop),Professional - usa today,,,,1
256,(Photo: Jasper Colt/USA TODAY),Professional - usa today,,,,1
257,Rudy Gutierrez/El Paso Times,Professional - times,,,,2
258,Rudy Gutierrez,Professional - times,,,,7
259,(Photo: Susan Walsh/ AP),Professional - ap,,,,1
260,Al Drago / POOL/ EPA-EFE,                              ,,,,1
261,Carolyn Kaster/ AP,Professional - AP,,,,2
262,SAUL LOEB/AFP/Getty Images,Professional - getty,,,,1
263,MANDEL NGAN/ AFP/Getty Images,Professional - getty,,,,1
264,Patrick Semansky/AP,Professional - AP,,,,1
265,Patrick Semansky/ AP,Professional - AP,,,,1
266,BRENDAN SMIALOWSKI/ AFP/Getty Images,Professional - getty,,,,1
267,(Photo: Bob D'Amico/ABC),Professional - abc,,,,1
268,"Bob D'Amico, ABC",Professional - abc,,,,4
269,"Robert Ashcroft, ABC",Professional - abc,,,,3
270,"Peter ""Hopper"" Stone, ABC",Professional - abc,,,,1
271,"Eric Liebowitz, ABC",Professional - abc,,,,1
272,"Steve Mitchell, USA TODAY Sports",Professional - usa today,,,,1
273,(Photo: Thanks to Michael Flaherty),                              ,,,,1
274,(Photo: Bryan Woolston/Special to Courier Journal),Professional - journal,,,,2
275,Bryan Woolston/Special to Courier Journal,Professional - journal,,,,8
276,(Photo: Provided by Florence Police Department),Professional - department,,,,1
277,(Photo: Keevana Dan/Provided),                              ,,,,1
278,"(Photo: Image Group LA, ABC)",Professional - abc,,,,1
279,"ANGELA WEISS, AFP/Getty Images",Professional - getty,,,,3
280,Focus Features,Professional - netflix,,,,1
281,Walt Disney Studios,Professional - disney,,,,1
282,20TH CENTURY FOX,Professional - fox,,,,1
283,Yorgos Lanthimos/Fox Searchlight Films via AP,Professional - AP,,,,1
284,Universal Pictures,Professional - universal pictures,,,,1
285,CARLOS SOMONTE/NETFLIX VIA AP,Professional - AP,,,,1
286,NEAL PRESTON/WARNER BROS. VIA AP,Professional - AP,,,,1
287,MATT KENNEDY/ANNAPURNA PICTURES VIA AP,Professional - AP,,,,1
288,"(Photo: Timothy D. Easley, AP)",Professional - ap,,,,2
289,"(Photo: CHRISTOF STACHE, AFP/Getty Images)",Professional - getty,,,,1
290,(Photo: Steve Helber/AP),Professional - ap,,,,1
291,(Photo: Eastern Virginia Medical School via AP),Professional - ap,,,,1
292,"(Photo: Steve Helber, AP)",Professional - ap,,,,3
293,Kareem Elgazzar/The Enquirer,Professional - enquirer,,,,9
294,(Photo: Timothy Hiatt/WireImage),Professional - wireimage,,,,1
295,(Photo: Josh Bender.),                              ,,,,1
296,(Photo: Jim Brown-USA TODAY Sports),Professional - usa today,,,,1
297,File,Professional - file,,,,9
298,(Photo: TriHealth),                              ,,,,2
299,(Photo: Liberty Township/Provided),                              ,,,,1
300,(Photo: Michael Shroyer-USA TODAY Sports),Professional - usa today,,,,1
301,(Photo: Joe Simon for The Enquirer),Professional - enquirer,,,,1
302,(Photo: Liz Dufour/The Enquirer),Professional - enquirer,,,,5
303,"(Photo: Great Smoky Mountain National Park, Warren Bielenberg)",                              ,,,,1
304,(Photo: Caitie McMekin / News Sentinel),Professional - news,,,,1
305,(Photo: Queen City Hemp),Professional - city,,,,1
306,(Photo: Rick Jervis),Professional - usa today,,,,1
307,"(Photo: RICK JERVIS, USA TODAY)",Professional - usa today,,,,3
308,(Photo: Daniel Clark-USA TODAY Sports),Professional - usa today,,,,1
309,United Airlines,Professional - airline,,,,10
310,"(Photo: Tim Loehrke, USAT)",                              ,,,,1
311,(Photo: Elwin Musser/Mason City Globe Gazette),Professional - city,,,,1
312,(Photo: Jack Corn),                              ,,,,1
313,(Photo: Brian Powers/The Register),Professional - register,,,,1
314,"Courtesy of Sevan Garabedian and James McCool, taken by Mary Gerber/Special to the Register",Professional - register,,,,1
315,Rodney White/Register file photo,Professional - file,,,,1
316,Special to The Register,Professional - register,,,,1
317,Connie Valens/Special to the Register,Professional - register,,,,1
318,Register file photo,Professional - file,,,,2
319,Des Moines Register,Professional - register,,,,1
320,"(Photo: Melissa Rawlins, ESPN Images)",                              ,,,,1
321,"Richard Mackson, USA TODAY Sports",Professional - usa today,,,,8
322,"Mark J. Rebilas, USA TODAY Sports",Professional - usa today,,,,11
323,"John David Mercer, USA TODAY Sports",Professional - usa today,,,,10
324,"Christopher Hanewinckel, USA TODAY Sports",Professional - usa today,,,,11
325,"Robert Deutsch, USA TODAY Sports",Professional - usa today,,,,10
326,(Photo: E.L. Hubbard for the Enquirer),Professional - enquirer,,,,3
327,(Photo: Jim Owens for the Enquirer),Professional - enquirer,,,,3
328,(Photo: Provided/Hamilton County Sheriff's Office),Professional - county,,,,1
329,"(Photo: Kelley L Cox, USA TODAY Sports)",Professional - co.,,,,1
330,(Photo: Provided/ Boone County Sheriff’s Department),Professional - county,,,,1
331,"(Photo: Richard Mackson, USA TODAY Sports)",Professional - usa today,,,,1
332,(Photo: AP Photo/John Minchillo),Professional - ap,,,,1
333,(Photo: NFL),Professional - nfl,,,,1
334,(Photo: Alex Vehr for The Enquirer),Professional - enquirer,,,,2
335,(Photo: Clermont County Sheriff/Provided),Professional - county,,,,1
336,"(Photo: Patrick Smith, Getty Images)",Professional - getty,,,,1
337,(Photo: Jason Getz-USA TODAY Sports),Professional - usa today,,,,1
338,"(Photo: Jason Getz, Jason Getz-USA TODAY Sports)",Professional - usa today,,,,1
339,"(Photo: Mark J. Rebilas, Mark J. Rebilas-USA TODAY Sports)",Professional - usa today,,,,1
340,(Photo: Brett Davis-USA TODAY Sports),Professional - usa today,,,,1
341,"Dale Zanine, USA TODAY Sports",Professional - usa today,,,,5
342,"Al Bello, Getty Images",Professional - getty,,,,2
343,"Christopher Hanewinckel, USA TODA",Professional - usa today,,,,3
344,(Photo: Tom Pennington / Getty Images),Professional - getty,,,,1
345,(Photo: Jimberg13 / Wikimedia Commons),Professional - media,,,,1
346,(Photo: Stephen Dunn / Getty Images),Professional - getty,,,,1
347,(Photo: Steve Dykes / Getty Images),Professional - getty,,,,1
348,(Photo: Stephen Wade / Getty Images),Professional - getty,,,,1
349,(Photo: George Rose / Getty Images),Professional - getty,,,,1
350,(Photo: Tom Hauck / Getty Images),Professional - getty,,,,1
351,(Photo: Donald Miralle / Getty Images),Professional - getty,,,,1
352,(Photo: Al Bello / Getty Images),Professional - getty,,,,1
353,Tom Pennington / Getty Images,Professional - getty,,,,1
354,No Credit,                              ,,,,5
355,"(Photo: Brett Davis, USA TODAY Sports)",Professional - usa today,,,,1
356,"(Photo: David Kohl, David Kohl-USA TODAY Sports)",Professional - usa today,,,,1
357,(Photo: The Enquirer/Chris Mayhew),Professional - enquirer,,,,1
358,"(Photo: Christopher Hanewinckel, USA TODAY Sports)",Professional - usa today,,,,1
359,"(Photo: ERIK S. LESSER, EPA-EFE)",                              ,,,,1
360,"James Lang, USA TODAY Sports",Professional - usa today,,,,1
361,(Photo: The Enquirer/Scott Springer),Professional - enquirer,,,,3
362,(Photo: Steven Branscombe-USA TODAY Sports),Professional - usa today,,,,1
363,(Photo: file photo),Professional - file,,,,1
364,(Photo: USDA),Citizen - flickr,,,,1
365,"(Photo: Adam Beam, AP)",Professional - ap,,,,2
366,"(Photo: Greg Eans, AP)",Professional - ap,,,,1
367,(Photo: The Enquirer/ Phil Didion),Professional - enquirer,,,,2
368,Damian Strohmeyer/Animal Planet,Professional - animal planet,,,,1
369,"Keith Barraclough, Animal Planet",Professional - animal planet,,,,9
370,(Photo: Clermont County Sheriff's Office/Provided),Professional - county,,,,2
371,Tony Tribble/The Enquirer,Professional - enquirer,,,,19
372,(Photo: Jeff Ruby/Provided),                              ,,,,1
373,(Photo: Tony Tribble/The Enquirer),Professional - enquirer,,,,1
374,"(Photo: Kirby Lee, USA TODAY Sports)",Professional - usa today,,,,4
375,(Photo: Kirby Lee-USA TODAY Sports),Professional - usa today,,,,4
376,"(Photo: Sam Greene, )",Professional - enquirer,,,,1
377,(Photo: Eastern Virginia Medical School),Professional - school,,,,1
378,Pool photo by Steve Helber,                              ,,,,1
379,"Drew Angerer, Getty Images",Professional - getty,,,,3
380,"Logan Cyrus, AFP/Getty Images",Professional - getty,,,,1
381,"Shelby Lum, Richmond Times-Dispatch via AP",Professional - AP,,,,1
382,"Steve Earley, The Virginian-Pilot via AP",Professional - AP,,,,1
383,"Dan Currier, EPA-EFE",                              ,,,,1
384,(Photo: USA Today),Professional - usa today,,,,1
385,"(Photo: Provided, FC Cincinnati)",                              ,,,,1
386,(Photo: Patrick Brennan),                              ,,,,1
387,(Photo: The Enquirer / Pat Brennan),Professional - enquirer,,,,4
388,The Enquirer / Pat Brennan,Professional - enquirer,,,,43
389,(Photo: Provided by The Gorilla Foundation),Professional - foundation,,,,2
390,"(Photo: NBC, NBCU Photo Bank via Getty Images)",Professional - nbc,,,,1
391,"Kevork Djansezian, AP",Professional - AP,,,,1
392,Ron Galella/WireImage,Professional - wireimage,,,,1
393,"Willy Sanjuan, Invision/AP",Professional - AP,,,,1
394,"TORBEN CHRISTENSEN, EPA-EFE",                              ,,,,1
395,"Michael Kovac, Getty Images for COTA",Professional - getty,,,,1
396,"Bobby Bank, Getty Images",Professional - getty,,,,1
397,"URS FLUEELER, AP",Professional - AP,,,,1
398,VPC upload,                              ,,,,1
399,"Martyn Goodacre, Getty Images",Professional - getty,,,,1
400,"(Photo: Thinkstock, Getty Images/Comstock Images)",Professional - getty,,,,1
401,AP File,Professional - file,,,,25
402,AP,Professional - AP,,,,9
403,"Harry Cabluck, AP",Professional - AP,,,,4
404,(Photo: Hannah Rich for Lebanon Daily News),Professional - news,,,,1
405,Wendy Pramik for USA TODAY,Professional - usa today,,,,8
406,Mike Pramik for USA TODAY,Professional - usa today,,,,1
407,Zach Boyden-Holmes/The Register,Professional - register,,,,9
408,Angela Potter/For the Star,Professional - the star,,,,10
409,"(Photo: Gene J. Puskar, AP)",Professional - ap,,,,1
410,Tony Tribble for the Enquirer,Professional - enquirer,,,,20
411,"Cj Gunther, EPA-EFE",                              ,,,,4
412,"Scott Olson, Getty Images",Professional - getty,,,,3
413,"Brian Powers, The Register via USA TODAY Network",Professional - register,,,,3
414,"Jack Gruber, USA TODAY",Professional - usa today,,,,1
415,(Photo: ~File),                              ,,,,1
416,(Photo: Kenton County Commonwealth's Attorney Office),Professional - county,,,,1
417,(Photo: Provided/Adam & Keli Photography),                              ,,,,1
418,"(Photo: Survival Media Agency via AP, Survival Media Agency)",Professional - ap,,,,1
419,"(Photo: Provided: Adam Leigh-Manuell, Erin Leeper of Blackthorne Studio)",Professional - studio,,,,2
420,(Photo: Enquirer file/Kareem Elgazzar),Professional - file,,,,1
421,(Photo: Camila Cossio),                              ,,,,1
422,"(Photo: Cedric Weber, Shutterstock / Cedric Weber)",Professional - shutterstock,,,,1
423,(Photo: VisitCalgary.com),Professional - co.,,,,1
424,Quintana Roo Tourism Board,                              ,,,,6
425,Mia Bacalar Luxury Resort & Spa,                              ,,,,1
426,(Photo: Liz Dufour/Enquirer),Professional - enquirer,,,,1
427,(Photo: Photo provided),Professional - times,,,,2
428,Phil Didion,Professional - enquirer,,,,8
