Index,Source,P/C,,,,Count
52,Photo: Frazer Harrison/Getty Images,Professional - getty,,,,4
53,Photo: Rich Fury/Getty Images for NARAS,Professional - getty,,,,2
54,Photo: (Photo by Scott Eisen/Getty Images),Professional - getty,,,,1
55,Photo: Frank Simotics,                              ,,,,6
56,Photo: Atlanta Fire Rescue,Professional - atlanta,,,,1
57,Photo: Honeysuckle Gelato,                              ,,,,1
58,Photo: Douglas County Sheriff's Office,Professional - county,,,,3
59,Photo: Copyright 2019 The Associated Press. All rights reserved.,Professional - associated press,,,,2
60,(Photo: Atlanta Police Department),Professional - atlanta,,,,1
61,Photo: Room's Studio/Shutterstock,Professional - shutterstock,,,,1
62,Photo: (Photo by Shannon O'Hara/Getty Images for Pizza Hut),Professional - getty,,,,1
63,Photo: fsHH/Pixabay,                              ,,,,3
64,Photo: Davie Police Department,Professional - department,,,,1
65,Photo: ichigo121212/Pixabay,                              ,,,,1
66,(Photo: Florida Fish and Wildlife Conservation Commission),                              ,,,,2
67,Photo: Charlotte-Mecklenburg Police Department,Professional - department,,,,1
68,Photo: Jonathan Hibbert,                              ,,,,6
69,Photo: sunnysun0804,                              ,,,,1
70,Photo: WTVC,                              ,,,,2
71,Photo: Tarrant County Jail,Professional - jail,,,,1
72,Photo: Pexels/Pixabay,                              ,,,,1
73,Photo: Buda Mendes,                              ,,,,2
74,(Orange County Jail),Professional - jail,,,,2
75,Photo: Rob Foldy/Getty Images,Professional - getty,,,,2
76,(WSOCTV.com),Professional - co.,,,,3
77,(Jason Getz/Special to the AJC),Professional - ajc,,,,1
78,(WFTV.com),Professional - co.,,,,1
79,Photo: Foundry/Pixabay,                              ,,,,2
80,Photo: (Photo by Steven Ferdman/Getty Images),Professional - getty,,,,1
81,(Atlanta United),Professional - atlanta,,,,4
82,EMILY HANEY / emily.haney@ajc.com,Professional - co.,,,,1
83,Photo: U.S. Marshals Service,Professional - service,,,,1
84,Photo: For the AJC,Professional - ajc,,,,24
85,Photo: Gwinnett County Police Department,Professional - department,,,,2
86,Photo: Emma McIntyre/Getty Images,Professional - getty,,,,1
87,Photo: Jack Taylor/Getty Images,Professional - getty,,,,1
88,Photo: HYOSUB SHIN / AJC,Professional - ajc,,,,12
89,Photo: Paulding County Sheriff’s Office,Professional - county,,,,2
90,Photo: The Original El Taco,                              ,,,,1
91,Photo: SweetWater IPA,                              ,,,,1
92,Photo: (Photo: WSOCTV.com),Professional - co.,,,,1
93,Photo: Suzanne Van Atten,                              ,,,,1
94,Photo: Hall County Sheriff's Office,Professional - county,,,,8
95,Photo: Lapeer,                              ,,,,2
96,Photo: JOHN SPINK / JSPINK@AJC.COM,Professional - co.,,,,8
97,(Photo: Gwinnett County Sheriff's Office),Professional - county,,,,2
98,"Photo: U.S. Drug Enforcement Administration via AP, File",Professional - file,,,,1
99,"Photo: AP Photo/Mary Altaffer, File",Professional - file,,,,1
100,Photo: Jarmoluk/Pixabay,                              ,,,,2
101,Photo: AaronPictures/Pixabay,                              ,,,,1
102,Photo: Dan Istitene/Getty Images,Professional - getty,,,,2
103,Photo: Harris County Sheriff's Office,Professional - county,,,,2
104,Photo: Pixabay,                              ,,,,3
105,"(Tom Bateman). Contributed by Doane Gregory, Summit Entertainment/Lionsgate",Professional - entertainment,,,,2
106,Photo: Jason Miller/Getty Images,Professional - getty,,,,1
107,(Warner Bros. Pictures/IMDb/TNS),Professional - tns,,,,2
108,Photo: Kevin C.  Cox/Getty Images,Professional - co.,,,,5
109,Photo: Clayton County Sheriff's Office / Channel 2 Action News,Professional - news,,,,2
110,Photo: Clayton County Sheriff's Office,Professional - county,,,,4
111,Photo: Gainesville Police Department,Professional - department,,,,1
112,Photo: Fulton County Sheriff's Office,Professional - county,,,,7
113,Photo: Will Vragovic/Getty Images,Professional - getty,,,,1
114,Photo: Georgia Air National Guard,                              ,,,,1
115,Photo: Walton County District Attorney's Office,Professional - county,,,,1
116,Photo: Monroe Police Department,Professional - department,,,,1
117,Photo: Coweta County Sheriff's Office,Professional - county,,,,1
118,Photo: WMTW,                              ,,,,1
119,Photo: Fairburn Police Department,Professional - department,,,,3
120,Photo: Cobb County Sheriff's Office,Professional - county,,,,2
121,Photo: Justin Sullivan/Getty Images,Professional - getty,,,,1
122,Photo: � 2019 Cox Media Group.,Professional - co.,,,,2
123,Photo: AP/AP,Professional - AP,,,,1
124,Photo: Chrysta,                              ,,,,1
125,Photo: Carmen Chubb LinkedIn,                              ,,,,1
126,Photo: Andy King/Getty Images,Professional - getty,,,,1
127,Photo: Handout/TNS,Professional - tns,,,,1
128,Photo: Johnny Edwards/The Watchdog blog,                              ,,,,1
129,Rodney Ho/rho@ajc.com,Professional - co.,,,,1
130,Photo: Grant Halverson/Getty Images,Professional - getty,,,,1
131,Photo: Evan Vucci/AP,Professional - AP,,,,2
132,Photo: Atlanta Police Department,Professional - atlanta,,,,2
133,Photo: Getty Images,Professional - getty,,,,3
134,Photo: Moses Robinson/Getty Images for Leading By Exam,Professional - getty,,,,3
135,Photo: Text by Kat Khoury/Photos by Reynolds Rogers,                              ,,,,1
136,Photo: Gwinnett County Fire and Emergency Services,Professional - county,,,,1
137,Photo: MANDEL NGAN/AFP/Getty Images,Professional - getty,,,,1
138,Photo: Mario Tama/Getty Images,Professional - getty,,,,1
139,Photo: Volusia County Sheriff’s Office,Professional - county,,,,1
140,Photo: Theo Wargo/Getty Images for NYFW: The Shows,Professional - getty,,,,1
141,Photo: NASA Earth Observatory,Professional - nasa,,,,1
142,Photo: NOAA,Professional - noaa,,,,2
143,Photo: Cory Hancock/Special to the AJC,Professional - ajc,,,,1
144,(KIRO7.com),Professional - co.,,,,1
145,Photo: UNCREDITED,Professional - ap,,,,1
146,Photo: JOHN SPINK / AJC,Professional - ajc,,,,2
147,Photo: Athens-Clarke County Police Department,Professional - department,,,,1
148,Photo: AP Photo/Jacquelyn Martin,Professional - ap,,,,1
149,Photo: AJC,Professional - ajc,,,,4
150,Photo: Lamar County Sheriff's Office,Professional - county,,,,2
151,"Photo: Doug Mills/The New York Times via AP, Pool",Professional - ap,,,,1
152,Photo: City of Alpharetta,Professional - city,,,,1
153,Photo: Icatnews/Shutterstock,Professional - shutterstock,,,,1
154,Photo: Bob Andres/bandres@ajc.com/The Atlanta Journal-Constitution,Professional - co.,,,,1
155,Photo: JOHNNY CRAWFORD   AJC/JOHNNY CRAWFORD    AJC,Professional - ajc,,,,1
156,Photo: Gwinnett County Sheriff's Office / Channel 2 Action News,Professional - news,,,,1
157,Photo: Duvall Police Department/Facebook,Professional - department,,,,1
158,CONTRIBUTED BY TRAVEL CHANNEL,Professional - channel,,,,1
159,Photo: HANDOUT,Citizen - handout,,,,5
160,Photo: Phil Skinner / The Atlanta Journal-Constitution,Professional - atlanta,,,,1
161,Photo: Carolyn Kaster/AP,Professional - AP,,,,1
162,Photo: Kevin C. Cox/Getty Images,Professional - co.,,,,1
163,Photo: Maddie Meyer/Getty Images,Professional - getty,,,,1
164,Photo: Walter McBride/Corbis via Getty Images,Professional - getty,,,,1
165,(AP Photo/Carolyn Kaster),Professional - ap,,,,1
166,(Pool video image via AP),Professional - ap,,,,1
167,Photo: AJC file photo,Professional - file,,,,1
168,"Photo: AP Photo/John Amis, File",Professional - file,,,,1
169,Photo: Georgia Tech Athletics,Professional - athletics,,,,1
170,"Photo: (AP Photo/Pablo Martinez Monsivais, File)",Professional - file,,,,1
171,Photo: Chip Saye/Prep Zone: High School Sports blog,Professional - school,,,,1
172,Photo: Indianapolis Metro Police Department,Professional - department,,,,1
173,Photo: Polk County Sheriff's Office,Professional - county,,,,1
174,Photo: Mark Lennihan/AP,Professional - AP,,,,1
175,Photo: Petite Violette,                              ,,,,1
176,Photo: Nakato Japanese Restaurant,Professional - restaurant,,,,1
177,Photo: DAEMON BAIZAN/Caren West PR,                              ,,,,1
178,Photo: CRU Wine Bar,                              ,,,,1
179,Photo: il Giallo,                              ,,,,1
180,Photo: The Puccini Group,Professional - group,,,,1
181,Photo: Michael Conroy,Professional - associated press,,,,1
182,Photo: Bob Andres/bandres@ajc.com,Professional - co.,,,,4
183,Photo: The Wilbert Group,Professional - group,,,,1
184,Photo: Scott Halleran/Getty Images,Professional - getty,,,,1
185,"Photo: (AP Photo/Susan Walsh, File)",Professional - file,,,,1
186,Photo: Photo by Art Meripol,                              ,,,,5
187,Photo: Alabama Tourism Department,Professional - department,,,,1
188,Photo: Chris Granger,                              ,,,,1
189,Photo: Emily Haney,                              ,,,,3
190,Photo: Brett_Hondow/Pixabay,                              ,,,,1
191,Photo: WMAZ,                              ,,,,1
192,Photo: Dane County Sheriff's Office,Professional - county,,,,1
193,Photo: Henry County Sheriff's Office,Professional - county,,,,2
194,Photo: Newton County District Attorney's Office,Professional - county,,,,1
195,Photo: Guy D'Alema/FX via AP,Professional - AP,,,,1
196,Photo: BOB ANDRES / BANDRES@AJC.COM,Professional - co.,,,,2
197,(ALYSSA POINTER/ATLANTA JOURNAL-CONSTITUTION),Professional - atlanta,,,,1
198,"Photos courtesy of Craig Dodd, Atlanta Fine Homes Sotheby’s International Realty",Professional - atlanta,,,,4
199,"Photos: courtesy of Craig Dodd, Atlanta Fine Homes Sotheby’s International Realty",Professional - atlanta,,,,3
200,(Photos: Fulton County Sheriff’s Office),Professional - county,,,,1
201,Photo: Curtis Compton/TNS,Professional - tns,,,,8
202,Photo: Patrick Smith/Getty Images,Professional - getty,,,,1
203,Photo: Olivier Douliery/TNS,Professional - tns,,,,1
204,Photo: Joshua Sharpe,                              ,,,,1
205,Photo: File photo,Professional - file,,,,3
206,Photo: Phil Skinner/AJC,Professional - ajc,,,,6
207,(Photo by Streeter Lecka/Getty Images),Professional - getty,,,,2
208,(JOHN SPINK/JSPINK@AJC.COM),Professional - co.,,,,1
209,(ALYSSA POINTER/ALYSSA.POINTER@AJC.COM),Professional - co.,,,,1
210,(Photo: Getty Images),Professional - getty,,,,1
211,Photo: JOHN SPINK / AJC/TNS,Professional - tns,,,,3
212,Photo: Chip Somodevilla/Getty Images,Professional - getty,,,,1
213,Photo: Bob Andres/TNS,Professional - tns,,,,1
214,(AJCePaper),                              ,,,,3
215,(Photo: The Atlanta Journal-Constitution),Professional - atlanta,,,,1
216,Photo: Jennifer Brett,Professional - atlanta,,,,9
217,Photo: Tia Mitchell/AJC,Professional - ajc,,,,3
218,Photo: Shelia Poole/AJC,Professional - ajc,,,,1
219,Photo: David Wickert/AJC,Professional - ajc,,,,1
220,(HYOSUB SHIN / HSHIN@AJC.COM),Professional - co.,,,,1
221,Photo: Amanda C. Coyne,Professional - ajc,,,,1
222,Photo: Melissa Ruggieri/AJC,Professional - ajc,,,,5
223,Photo: Greg Bluestein/AJC,Professional - ajc,,,,1
224,Photo: Amanda C. Coyne/AJC,Professional - ajc,,,,1
225,Photo: George Rose/Getty Images,Professional - getty,,,,1
226,Photo: Jonathan Bachman/Getty Images,Professional - getty,,,,1
227,Photo: Mark Kauzlarich,                              ,,,,1
228,"Photo: Cindy Ord/(Credit too long, see caption)",                              ,,,,1
229,Photo: Tim Bradbury/Getty Images,Professional - getty,,,,1
230,(AP Photo/Matt Rourke),Professional - ap,,,,1
231,(Google Trends image),Professional - google,,,,1
232,Photo: Akili-Casundria Ramsess/Akili-Casundria Ramsess,                              ,,,,4
233,Courtesy of MARTA,                              ,,,,1
234,Photo: Kevin Winter,Professional - getty,,,,1
235,Photo: Hyosub Shin/hshin@ajc.com,Professional - co.,,,,1
236,Photo: Steve Schaefer,Professional - ajc,,,,4
237,Photo: HYOSUB SHIN / HSHIN@AJC.COM,Professional - co.,,,,2
238,Photo: ALYSSA POINTER/ALYSSA.POINTER@AJC.COM,Professional - co.,,,,2
239,Photo: AMB Group,Professional - group,,,,1
240,Photo: Eric Maxwell/Facebook,Citizen - facebook,,,,1
241,Photo: Yvonne Zusel/Atlanta Restaurant Scene,Professional - atlanta,,,,1
242,Photo: Curtis Compton,Professional - associated press,,,,1
243,(AP Photo/David Goldman),Professional - ap,,,,1
244,Photo: Kenn Kiser / Freeimages.com,Professional - co.,,,,1
245,Photo: Amy Sancetta/Associated Press,Professional - associated press,,,,1
246,PHIL SKINNER /PSKINNER@AJC.COM,Professional - co.,,,,1
247,Photo: MATIAS J. OCNER/mocner@miamiherald.com,Professional - co.,,,,1
248,(Photo: David Paul Morris/Getty Images),Professional - getty,,,,1
249,Photo: Clermont County Sheriff's Office,Professional - county,,,,1
250,Photo: Photo by Paul Abell/Invision for NFL/AP Images,Professional - ap,,,,1
251,Photo: Photo: Robb Cohen Photography & Video /RobbsPhotos.com,Professional - co.,,,,3
252,Photo: Ross D. Franklin/AP,Professional - AP,,,,1
253,"(AP Photo/Gene Herrick, File)",Professional - file,,,,1
254,(TIA MITCHELL/TIA.MITCHELL@AJC.COM),Professional - co.,,,,2
255,Photo: Alyssa Pointer/AJC,Professional - ajc,,,,1
256,Photo: Doug Turnbull/WSB Skycopter,                              ,,,,1
257,Photo: People Magazine,Professional - magazine,,,,2
258,Photo: Cobb County Sheriff’s Office,Professional - county,,,,2
259,Photo: M-Squared Public Relations,Professional - public relations,,,,1
260,(Photo from Fulton County Sheriff's Office),Professional - county,,,,1
261,Photo: Sonny's BBQ,                              ,,,,1
262,Photo: Ronald Martinez/Getty Images,Professional - getty,,,,1
263,Photo: AP,Professional - AP,,,,1
264,Photo: Larry French/Getty Images for SiriusXM,Professional - getty,,,,1
265,(Photo: ARIELLE KASS/AKASS@AJC.COM),Professional - co.,,,,1
266,Photo: Casey Sykes,                              ,,,,1
267,(Photo: BRANDEN CAMP/SPECIAL),                              ,,,,1
268,Photo: Becky Stein,                              ,,,,1
269,Photo: From Taste of the NFL's Facebook page/For the AJC,Professional - ajc,,,,1
270,Photo: Getty Images for iHeartMedia,Professional - media,,,,1
271,Photo: Ryan Fleisher/Special to The AJC,Professional - ajc,,,,1
272,Photo: Bill Ray/The LIFE Premium Collection/Getty Images,Professional - getty,,,,2
273,Photo: Kevin Winter/Getty Images for Bud Light Super,Professional - bud light,,,,2
274,Photo: Gene Puskar/Associated Press,Professional - associated press,,,,2
275,Photo: skeeze/Pixabay,                              ,,,,1
276,Photo: Nashville Police Department,Professional - department,,,,1
277,Photo: fsHH_Pixabay,                              ,,,,1
278,Photo: Richard Heathcote/Getty Images,Professional - getty,,,,1
279,JOHN SPINK/JSPINK@AJC.COM,Professional - co.,,,,3
280,Photo: Theo Wargo/Getty Images for iHeartMedia,Professional - media,,,,1
281,Photo: Gwinnett County Sheriff's Office,Professional - county,,,,2
282,Photo: Courtesy of The Grand.,                              ,,,,1
283,Photo: Tin Lazar,                              ,,,,1
284,Photo: Taste of Atlanta,Professional - atlanta,,,,1
285,Photo: Contributed,Citizen - contributed,,,,2
286,(BEN GRAY / AJC),Professional - ajc,,,,1
287,Photo: GoFundMe,Professional - gofundme,,,,1
288,Photo: Lauren Cowart,                              ,,,,4
289,Photo: Coweta County Sheriff's Office / Channel 2 Action News,Professional - news,,,,1
290,Photo: REANN HUBER,                              ,,,,1
291,"Photo: AP Photo/ Cheryl Senter, File",Professional - file,,,,1
292,Photo: Grady High School.,Professional - school,,,,1
293,Photo: Tim Boyle/Getty Images,Professional - getty,,,,1
294,Photo: Hall County Sheriff’s Office,Professional - county,,,,1
295,Photo: Bill Torpy / AJC,Professional - ajc,,,,6
296,Photo: Forsyth County Sheriff’s Office,Professional - county,,,,1
297,Photo: Bob Levey/Getty Images,Professional - getty,,,,1
298,Photo: Chris Joyner,                              ,,,,2
299,Photo: Paras Griffin/Getty Images for IHG,Professional - getty,,,,1
300,Photo: Drew Angerer/Getty Images,Professional - getty,,,,1
301,Photo: (AP Photo/Ted S. Warren),Professional - ap,,,,1
302,(AJC FILE PHOTO),Professional - file,,,,2
303,Photo: Monroe County (Tenn.) Sheriff's Office,Professional - county,,,,1
304,Photo: Atlanta Super Bowl LIII Host Committee,Professional - atlanta,,,,2
305,Photo: Ryan Fleisher,Professional - ajc,,,,3
306,Photo: Robb Cohen,Professional - co.,,,,3
307,Photo: Jason Getz,Professional - sports,,,,1
308,(Mike Maloney family photo).,Citizen - family,,,,1
309,Photo: Joey Ivansco/AJC,Professional - ajc,,,,1
310,(By D. Orlando Ledbetter/dledbettter@ajc.com),Professional - co.,,,,1
311,(By D. Orlando Ledbetter/dledbetter@ajc.com),Professional - co.,,,,2
312,Photo: Chris Carlson/Associated Press,Professional - associated press,,,,1
313,Photo: Free-Photos_Pixabay,                              ,,,,1
314,Photo: Eric Gay/Associated Press,Professional - associated press,,,,1
315,Photo: Slaven Vlasic/Getty Images for Sports Illustra,Professional - sports,,,,1
316,Photo: Jason Kempin,Professional - getty,,,,1
317,Photo: Waldo Swiegers/Bloomberg,Professional - bloomberg,,,,1
318,Photo: Handout,Citizen - handout,,,,2
319,Photo: Bartow County Jail,Professional - jail,,,,1
320,Photo: Okaloosa Department of Corrections,Professional - department,,,,1
321,Photo: STEVE SCHAEFER / SPECIAL TO THE AJC,Professional - ajc,,,,3
322,Photo: Theo Wargo/Getty Images,Professional - getty,,,,1
323,"Photo: Copyright 2019 The Associated Press. All rights reserved. This material may not be published, broadcast, rewritten or redistributed.",Professional - associated press,,,,1
324,Photo: Jeff Schultz/Jeff Schultz blog,                              ,,,,1
325,Photo: HYOSUB SHIN / HSHIN@AJC.COM/HYOSUB SHIN / HSHIN@AJC.COM,Professional - co.,,,,1
326,Photo: Mike Zarrilli/Getty Images,Professional - getty,,,,1
327,(Photo: DeKalb County Sheriff's Office),Professional - county,,,,1
328,Photo: glynn424/Pixabay,                              ,,,,1
329,(AP Photo/Rich Pedroncelli),Professional - ap,,,,1
330,Photo: David McNew/Getty Images,Professional - getty,,,,1
331,Photo: Win McNamee/Getty Images,Professional - getty,,,,1
332,Photo: Thomas Concordia,                              ,,,,2
333,Photo: DAVID B. TORCH/NYT,Professional - nyt,,,,1
334,Photo: Contributed by Margaritaville Lanier Islands/For the AJC,Professional - ajc,,,,1
335,Photo: Curtis Compton/Atlanta Journal-Constitution via AP,Professional - AP,,,,1
336,Photo: Ryon Horne,                              ,,,,2
337,Photo: David Barnes/DAVID BARNES / AJC,Professional - ajc,,,,1
338,Photo: klimkin/Pixabay,                              ,,,,1
339,Photo: Pepsi,Professional - pepsi,,,,2
340,Photo: USDA FoodSafety/Flickr,Citizen - flickr,,,,1
341,Photo: Jeff Langlois,                              ,,,,1
342,Photo: Staff Writer,Professional - staff,,,,1
343,Photo: Rabun County Sheriff's Office,Professional - county,,,,1
344,Photo: Alyssa Pointer/The Atlanta Journal-Constitution,Professional - atlanta,,,,1
345,Photo: Chicago Police/YouTube,Professional - chicago,,,,1
346,Photo: HYOSUB SHIN / AJC/ HYOSUB SHIN / HSHIN@AJC.COM,Professional - co.,,,,2
347,Photo: HYOSUB SHIN / AJC/HYOSUB SHIN / HSHIN@AJC.COM,Professional - co.,,,,6
348,Photo: HANDOUT/STEPHEN DEERE,Citizen - handout,,,,1
349,Photo: Copyright 2019,Professional - associated press,,,,1
350,Photo: Georgia POST Commission,                              ,,,,1
351,Photo: Tamar Hallerman/Political Insider blog,                              ,,,,1
352,Photo: Department of Homeland Security via AP,Professional - AP,,,,1
353,Photo: Bennett Raglin/Getty Images for BET,Professional - getty,,,,1
354,Photo: Earl Gibson III/WireImage,Professional - wireimage,,,,1
355,Photo: Sophie Mutevelian,                              ,,,,1
356,Photo: Sarah Stier/Getty Images,Professional - getty,,,,1
357,Photo: Michael Muraz,                              ,,,,1
358,Photo: Harry How/Getty Images,Professional - getty,,,,2
359,Photo: HYOSUB SHIN / AJC/hshin@ajc.com,Professional - co.,,,,1
360,Photo: Bremen City Schools,Professional - city,,,,1
361,Photo: Joe Burbank/Orlando Sentinel via AP,Professional - AP,,,,1
362,Photo: Cherokee County School District,Professional - school,,,,1
363,Photo: Facebook,Citizen - facebook,,,,1
364,(Bridget Bennett/The New York Times),Professional - times,,,,1
365,Photo: Kristen Alexander,                              ,,,,3
366,Photo: Alex Brandon/AP,Professional - AP,,,,1
367,(Photo by Phil Skinner),                              ,,,,1
368,(AJC FILE PHOTO/emily.haney@ajc.com),Professional - file,,,,1
369,(DAVID WICKERT/AJC),Professional - ajc,,,,1
370,Photo: Branden Camp/Special,                              ,,,,2
371,Photo: Jennifer Brett/Atlanta Buzz,Professional - atlanta,,,,1
372,Photo: CURTIS COMPTON/Atlanta Journal Constitution,Professional - atlanta,,,,1
373,Photo: Rodin Eckenroth/Getty Images,Professional - getty,,,,1
374,Photo: Bill Pugliano/Getty Images,Professional - getty,,,,1
375,Photo: Astrid Riecken,                              ,,,,1
376,Photo: Skip Foreman,                              ,,,,1
377,Photo: Hyosub Shin / The Atlanta Journal-Constitution,Professional - atlanta,,,,1
378,Photo: Douglas County Judicial Court,Professional - county,,,,1
379,Photo: J. Scott Trubey / strubey@ajc.com,Professional - co.,,,,1
380,(Photo: STEVE SCHAEFER / SPECIAL TO THE AJC),Professional - ajc,,,,2
381,Photo: Clarke County Sheriff's Office,Professional - county,,,,1
382,(Photo: Jennifer Brett/AJC),Professional - ajc,,,,1
383,Photo: Christian Petersen/Getty Images,Professional - getty,,,,1
384,Photo: KEITH HADLEY/AJC,Professional - ajc,,,,1
385,(Photo: Indianapolis Metro Police Department),Professional - department,,,,1
386,"Photo: (Photo by Amy Harris/Invision/AP, File)",Professional - file,,,,1
387,Photo: PHIL SKINNER / PSKINNER@AJC.COM,Professional - co.,,,,1
388,Photo: Paul Abell,Professional - ap,,,,1
389,Photo: Dave Martin/AP,Professional - AP,,,,1
390,Photo: Casey Sykes/Casey Sykes,                              ,,,,1
391,Photo: Wikimedia/for the AJC,Professional - ajc,,,,1
392,Photo: WFTV.com,Professional - co.,,,,1
393,(Photo:  STEVE SCHAEFER / SPECIAL TO THE AJC),Professional - ajc,,,,1
394,"Photo: Jennifer Brett, jbrett@ajc.com",Professional - co.,,,,2
395,Photo: Hall County Fire Services,Professional - county,,,,1
396,Photo: Michael Reaves/Getty Images,Professional - getty,,,,1
397,(Photo courtesy Outcast Sport Fishing),                              ,,,,1
398,(Akili-Casundria Ramsess/Special to the AJC),Professional - ajc,,,,1
399,Photo: Hyosub Shin/AJC,Professional - ajc,,,,1
400,Photo: Akili-Casundria Ramsess/For the AJC,Professional - ajc,,,,1
401,(Photo: blickpixel/Pixabay),                              ,,,,1
402,Photo: ALYSSA POINTER/AJC,Professional - ajc,,,,1
403,Photo: Mark Brown/Getty Images,Professional - getty,,,,1
