Index,Source,P/C,,,,Count
112,(Mark Mirko),Professional - hartford courant,,,,2
113,(Richard Messina / Hartford Courant),Professional - hartford courant,,,,1
114,(Jennifer Stewart / Getty Images),Professional - getty,,,,1
115,(Frank Franklin II/AP),Professional - ap,,,,1
116,(Provided by Fairfield police),Professional - police,,,,2
117,(Tony Dejak/AP),Professional - ap,,,,1
118,(Brad Horrigan / Hartford Courant),Professional - hartford courant,,,,6
119,(Patrick Raycraft),Professional - co.,,,,3
120,(David Zalubowski / AP),Professional - ap,,,,1
121,(Autumn Payne/AP),Professional - ap,,,,1
122,"(Patrick Raycraft, Hartford Courant)",Professional - hartford courant,,,,2
123,(Lindsey Wasson/for the Chicago Tribune),Professional - tribune,,,,1
124,(LOGAN CYRUS/Getty),Professional - getty,,,,1
125,(Marcus Yam / Los Angeles Times),Professional - los angeles times,,,,1
126,(Tony Avelar/AP),Professional - ap,,,,1
127,(Matt Sayles/AP),Professional - ap,,,,1
128,(Lauren Schneiderman / Hartford Courant),Professional - hartford courant,,,,3
129,"""(ANGELA WEISS/AFP/Getty Images)"",",Professional - getty,,,,1
130,"""(TIMOTHY A. CLARY / AFP/Getty Images)"",",Professional - getty,,,,1
131,"""(Streeter Lecka/Getty Images)"",",Professional - getty,,,,1
132,"""(Patrick Semansky/AP)"",",Professional - ap,,,,1
133,"""(Morry Gash/AP)"",",Professional - ap,,,,1
134,"""(Mike Ehrmann/Getty Images)"",",Professional - getty,,,,1
135,"""(Kevin C. Cox/Getty Images)"",",Professional - co.,,,,1
136,"""(Maddie Meyer/Getty Images)"",",Professional - getty,,,,1
137,"""(Jeff Roberson/AP)"",",Professional - ap,,,,1
138,"""(Charlie Riedel/AP)"",",Professional - ap,,,,1
139,(Provided by the Erwin family),Citizen - family,,,,1
140,(Natacha Pisarenko/AP),Professional - ap,,,,1
141,(Harford Courant),                              ,,,,1
142,(Jessica Hill/AP),Professional - ap,,,,4
143,(John Woike),Professional - hartford courant,,,,1
144,(Mikaela Porter / Hartford Courant),Professional - hartford courant,,,,1
145,(Walt Disney Productions),Professional - disney,,,,1
146,(Brad Horrigan/Hartford Magazine),Professional - magazine,,,,1
147,(Suzie Hunter / Hartford Courant),Professional - hartford courant,,,,1
148,(MARK MIRKO | Hartford Courant),Professional - hartford courant,,,,2
149,(Sophie Giraud / IFC FILMS),                              ,,,,1
150,(Columbia Pictures Corp.),Professional - columbia,,,,1
151,"(Hartford Magazine, By Rick Hartford)",Professional - magazine,,,,1
152,(Michael McAndrews/Hartford Courant),Professional - hartford courant,,,,2
153,(Cloe Poisson | cpoisson@courant.com),Professional - co.,,,,1
154,(Suzie Hunter | Courant file photo),Professional - file,,,,1
155,(Mark Mirko | Courant file photo),Professional - file,,,,1
156,(Courtesy of Sea Tea Improv),                              ,,,,1
157,(Mark Mirko | mmirko@courant.com),Professional - co.,,,,1
158,(Suzie Hunter | smhunter@courant.com),Professional - co.,,,,1
159,(Alex Edelman/Getty Images),Professional - getty,,,,1
160,(Eastern Virginia Medical School),Professional - school,,,,1
161,(Steve Helber/AP),Professional - ap,,,,1
162,(Gene J. Puskar/AP),Professional - ap,,,,2
163,(Brad Horrigan),Professional - hartford courant,,,,1
164,(HANDOUT),Citizen - handout,,,,2
165,(Justin Sullivan / Getty Images),Professional - getty,,,,1
166,(Dave Collins/AP),Professional - ap,,,,1
167,(Rebecca Lurye),Professional - hartford courant,,,,2
168,(Courtesy of Endicott College),Professional - college,,,,1
169,(Brad Horrigan /),Professional - hartford courant,,,,1
170,(Tiziana Fabi / AFP/Getty Images),Professional - getty,,,,1
171,(Phelan M. Ebenhack/AP),Professional - ap,,,,3
172,"""(Phelan M. Ebenhack/AP)"",",Professional - ap,,,,17
173,(Rebecca Lurye / Hartford Courant),Professional - hartford courant,,,,3
174,(Maurice Murray / Hartford Courant),Professional - hartford courant,,,,1
175,(Aria Legacy Group),Professional - group,,,,1
176,(Andrew Harnik / AP),Professional - ap,,,,1
177,(Courtesy of the town of West Hartford),                              ,,,,1
178,(David Butler II / Special to The Courant),Professional - the courant,,,,1
179,(Julio Cortez/AP),Professional - ap,,,,1
180,(Srijita Chattopadhyay/Hartford Courant),Professional - hartford courant,,,,1
181,(Hartford Police),Professional - police,,,,1
182,(Sean Rayford/Getty Images),Professional - getty,,,,1
183,(Jon Olson / Hartford Courant),Professional - hartford courant,,,,1
184,(Photo courtesy UofH / HANDOUT),Citizen - handout,,,,1
185,(Robert F. Bukaty / AP),Professional - ap,,,,1
186,(Connecticut state police),Professional - police,,,,1
187,(BRAD CLIFT/The Hartford Courant),Professional - hartford courant,,,,1
188,(Shana Sureck-Mei/The Hartford Courant),Professional - hartford courant,,,,2
189,(Stephen Dunn/The Hartford Courant),Professional - hartford courant,,,,1
190,"""(Cloe Poisson/The Hartford Courant)"",",Professional - hartford courant,,,,5
191,"""(John Long/The Hartford Courant)"",",Professional - hartford courant,,,,3
192,"""(JOHN LONG/THE HARTFORD COURANT)"",",Professional - hartford courant,,,,2
193,(C-SPAN),Professional - c-span,,,,1
194,(MARK MIRKO | mmirko@courant.com),Professional - co.,,,,1
195,(Steven Senne/AP),Professional - ap,,,,2
196,(MARTY LEDERHANDLER/AP),Professional - ap,,,,1
197,(Don McNiel/handout),Citizen - handout,,,,1
198,(Michael Mcandrews / Hartford Courant),Professional - hartford courant,,,,1
199,(Courtesy of Wethersfield Police Department),Professional - department,,,,1
200,(Screen Time Trivia),                              ,,,,1
201,(Sean Fowler),                              ,,,,1
202,(Columbia Pictures),Professional - columbia,,,,1
203,(Ricahrd Messina / Hartford Courant),Professional - hartford courant,,,,1
204,"(Contributed photo, The Morning Call)",Professional - morning call,,,,1
205,(CARLO ALLEGRI/REUTERS),Professional - reuters,,,,1
206,(DANIEL SORABJI/Getty),Professional - getty,,,,1
207,(kzenon/Getty Images/iStockphoto),Professional - istock,,,,1
208,(Tim Berger / Staff Photographer),Professional - staff,,,,1
209,(Richard B. Levine/Newscom / TNS),Professional - tns,,,,1
210,(APRIL BARTHOLOMEW / THE MORNING CALL),Professional - morning call,,,,1
211,(Fotolia),Professional - tns,,,,1
212,(Photo by Justin Sullivan/Getty Images),Professional - getty,,,,1
213,(Stephan Savoia/AP),Professional - ap,,,,1
214,(Len Redkoles/NHLI via Getty Images),Professional - getty,,,,1
215,(John Burgess/The Press Democrat),Professional - press,,,,1
216,(Jerod Harris / Getty Images),Professional - getty,,,,1
217,(Chicago Police Department),Professional - department,,,,2
218,(Danny Karnik / AP),Professional - ap,,,,1
219,(Screengrab of the University of Farmington website),Professional - university,,,,1
220,(Creative Commons Photo from Wikipedia Erik Fenderson),                              ,,,,1
221,"""(STEVE MILLER/AP)"",",Professional - ap,,,,1
222,(Rick Hartford / Hartford Courant),Professional - hartford courant,,,,1
223,(David Butler II-Hartford Courant / Hartford Courant),Professional - hartford courant,,,,1
224,(New England Air Museum),Professional - museum,,,,1
225,(Hartford Courant archives),Professional - hartford courant,,,,1
226,(Urban Engineers / STV),                              ,,,,1
227,(Jabin Botsford / The Washington Post),Professional - washington post,,,,1
228,(Rudmer Zwerver/Getty Images/iStockphoto),Professional - istock,,,,1
229,(Erin Stewart),                              ,,,,1
230,(David Paul Morris / Bloomberg),Professional - bloomberg,,,,1
231,(Courtesy of Spinnaker Real Estate Partners),Professional - real estate,,,,1
232,(Elaine Thompson/AP),Professional - ap,,,,1
233,"(Jessica Hill, AP)",Professional - ap,,,,1
234,(Susan Walsh / AP),Professional - ap,,,,1
235,(Christine Dempsey / Hartford Courant),Professional - hartford courant,,,,1
236,(Provided by the Tolland Fire Department),Professional - department,,,,1
237,(Matt Rourke/AP),Professional - ap,,,,1
238,(Courtesy of the FBI),Professional - fbi,,,,1
239,(Mark Mirko / HANDOUT),Citizen - handout,,,,2
240,(The Day / HANDOUT),Citizen - handout,,,,2
241,(Patrick Hamilton/ AFP/Getty Images),Professional - getty,,,,1
242,(Jenny Evans/Getty Images),Professional - getty,,,,1
243,(Provided by the Connecticut State Police),Professional - police,,,,1
244,(John Minchillo/AP),Professional - ap,,,,1
245,"""(Jean Pieri/ AP)"",",Professional - ap,,,,1
246,"""(Nati Harnik/AP)"",",Professional - ap,,,,1
247,"""(Brian Cassella/Chicago Tribune)"",",Professional - tribune,,,,1
248,"""(Cara Owsley/The Cincinnati Enquirer)"",",Professional - enquirer,,,,1
249,"""(Jose M. Osorio/Chicago Tribune)"",",Professional - tribune,,,,1
250,"""(Jeffrey Phelps/AP)"",",Professional - ap,,,,1
251,"""(Scott Olson/Getty Images)"",",Professional - getty,,,,1
252,"""(John Minchillo/AP)"",",Professional - ap,,,,2
253,"""(Lauren Justice/ For The Washington Post)"",",Professional - washington post,,,,1
254,(John Locher / AP),Professional - ap,,,,1
255,(Charlie Neibergall/AP),Professional - ap,,,,1
256,(Spencer Platt / Getty Images),Professional - getty,,,,1
257,(Manchester police),Professional - police,,,,1
258,(John Woike/Hartford Courant),Professional - hartford courant,,,,1
259,(Courant File Photo),Professional - file,,,,1
260,(Arnold Turner/Invision/AP),Professional - ap,,,,1
261,"""(Martyn Goodacre/Getty Images)"",",Professional - getty,,,,1
262,"""(Noel Vasquez / Getty Images)"",",Professional - getty,,,,1
263,"""(Britta Pedersen / AFP/Getty Images)"",",Professional - getty,,,,1
264,"""(Associated Press)"",",Professional - associated press,,,,1
265,"""(Victor Jorgensen / AP)"",",Professional - ap,,,,1
266,"""(LEE MARRINER / ASSOCIATED PRESS)"",",Professional - associated press,,,,1
267,"""(Lucy Nicholson / AFP/Getty Images)"",",Professional - getty,,,,1
268,"""(Matt Sayles / AP)"",",Professional - ap,,,,1
269,"""(Gary Friedman/Los Angeles Times)"",",Professional - los angeles times,,,,1
270,(John Amis / AP),Professional - ap,,,,1
271,(Courtesy of Hartford Police Department),Professional - department,,,,1
272,"""(John Locher / AP)"",",Professional - ap,,,,1
273,"""(Drew Angerer / Getty Images)"",",Professional - getty,,,,4
274,"""(Phelan Ebenhack / AP)"",",Professional - ap,,,,1
275,"""(Manuel Balce Ceneta / AP)"",",Professional - ap,,,,1
276,"""(Gina Ferazzi / Los Angeles Times)"",",Professional - los angeles times,,,,1
277,"""(Marcus Yam / Los Angeles Times)"",",Professional - los angeles times,,,,1
278,"""(Gregory Bull / AP)"",",Professional - ap,,,,1
279,(Evan Vucci/AP),Professional - ap,,,,1
280,(Jose Luis Magana/AP),Professional - ap,,,,1
281,(Sarah L. Voisin/Washington Post),Professional - washington post,,,,1
282,"(LORI RILEY, Hartford Courant)",Professional - hartford courant,,,,1
283,(Terrence Antonio James/Chicago Tribune),Professional - tribune,,,,1
284,(Mary Altaffer / AP),Professional - ap,,,,1
285,(Beth Harpaz / AP),Professional - ap,,,,1
286,(Chip Somodevilla/Getty Images),Professional - getty,,,,1
287,(Steve Smith),                              ,,,,1
288,(Susan Walsh/AP),Professional - ap,,,,1
289,(Nick Caito / Special To The Courant),Professional - the courant,,,,1
290,(Saul Martinez / Bloomberg),Professional - bloomberg,,,,1
291,(UConn),                              ,,,,1
292,(Andrew Harnik/AP),Professional - ap,,,,2
293,"(Damian Dovarganes, AP)",Professional - ap,,,,1
294,(Jenna Carlesso/Hartford Courant),Professional - hartford courant,,,,1
295,(courtesy of Hartford Police Department),Professional - department,,,,1
296,(ELISE AMENDOLA / Associated Press),Professional - associated press,,,,1
297,(Dennis Hohenberger / Special to Courant Community),                              ,,,,1
298,(Jeff Roberson / AP),Professional - ap,,,,2
299,(Shutterstock),Professional - shutterstock,,,,1
300,(Jae C. Hong/AP),Professional - ap,,,,1
301,(Citynewsracks.com),Professional - co.,,,,1
302,(Andrew Savulich/New York Daily News),Professional - news,,,,1
303,(Mara Lee),                              ,,,,1
304,(standing right) and state Sen. Douglas McCrory.,Professional - state,,,,1
305,"""(Mark Mirko / Hartford Courant)"",",Professional - hartford courant,,,,1
306,(Kevin Winter / Getty Images),Professional - getty,,,,1
307,"""(Robert Gauthier / Los Angeles Times)"",",Professional - los angeles times,,,,9
308,(Shawn McFarland / Hartford Courant),Professional - hartford courant,,,,3
309,(Marc McShane / HANDOUT),Citizen - handout,,,,1
