Index,Source,P/C,,,,Count
57,Courtesy of the Maugeri family,Citizen - family,,,,2
58,Courtesy of the TSA,                              ,,,,1
59,Bloomberg photo by Andrew Harrer,Professional - bloomberg,,,,1
60,Steve Earley | The Virginian-Pilot,Professional - virginian-pilot,,,,5
61,Bill Tiernan/Staff,Professional - staff,,,,1
62,Jabin Botsford/Washington Post,Professional - washington post,,,,1
63,Virginia Military Institute yearbook,Professional - institute,,,,1
64,Virginia Military Institute year,Professional - institute,,,,1
65,Virginia Military Institute,Professional - institute,,,,2
66,Patrick Evans-Hylton/For The Virginian Pilot/For The Virginian-Pilot,Professional - virginian pilot,,,,2
67,Jason Hirschfeld | For The Virginian-Pilot,Professional - virginian-pilot,,,,1
68,Google Maps,Professional - google maps,,,,2
69,Katherine Frey/The Washington Post,Professional - washington post,,,,3
70,Karla Espino,                              ,,,,1
71,Mike Spencer/AP Photo,Professional - ap,,,,1
72,Courtesy of the Chesapeake Police Department,Professional - department,,,,1
73,No Credit,                              ,,,,11
74,John Bazemore/AP Photo,Professional - ap,,,,1
75,Julia Rendleman/The Washington Post,Professional - washington post,,,,1
76,Katherine Frey,Professional - washington post,,,,2
77,Washington Post photo by Nikki Kahn,Professional - washington post,,,,1
78,Courtesy of Jane Hughey,                              ,,,,1
79,Richard L. Dunston,                              ,,,,1
80,Courtesy of Joni Anderson,                              ,,,,1
81,Jonathon Gruenke,                              ,,,,10
82,Vicki Cronis-Nohe/For The Virginian-Pilot,Professional - virginian-pilot,,,,1
83,By Mike Connors | The Virginian-Pilot,Professional - virginian-pilot,,,,1
84,Cindy Butler Focke | for The Virginian-Pilot,Professional - virginian-pilot,,,,1
85,Joe Cavaretta/South Florida Sun Sentinel,Professional - sun sentinel,,,,1
86,Courtesy of Matthew Korfhage,                              ,,,,1
87,Courtesy of nbcwashington.com,Professional - co.,,,,1
88,David B. Hollingsworth | For The Virginian-Pilot,Professional - virginian-pilot,,,,6
89,Russell Tracy | For The Virginian-Pilot,Professional - virginian-pilot,,,,2
90,Darryl Smith | For The Virginian-Pilot,Professional - virginian-pilot,,,,4
91,Vicki Cronis-Nohe | The Virginian-Pilot,Professional - virginian-pilot,,,,2
92,L. Todd Spencer | The Virginian-Pilot,Professional - virginian-pilot,,,,4
93,Judy Cowling,Professional - virginian-pilot,,,,1
94,Courtesy of Elyssa Lassiter,                              ,,,,1
95,John H. Sheally II| The Virginian-Pilotjohn.sheally@pilotonline.com,Professional - co.,,,,1
96,The Virginian-Pilot archive,Professional - archive,,,,1
97,Eastern Virginia Medical School,Professional - school,,,,4
98,Bill Tiernan/For The Virginian-Pilot,Professional - virginian-pilot,,,,6
99,courtesy photo,Professional - county,,,,1
100,J. Scott Applewhite/Associated Press,Professional - associated press,,,,1
101,Courtesy of Bill Pappas Jr.,                              ,,,,1
102,Courtesy of Bill Pappas Jr,                              ,,,,1
103,Photo by Eric Lusher,                              ,,,,2
104,Amy Poulter/Staff,Professional - staff,,,,4
105,Amy Poulter,Professional - staff,,,,2
106,File,Professional - file,,,,1
107,Evan Vucci/AP Photo,Professional - ap,,,,1
108,Virginia State Police via AP,Professional - AP,,,,1
109,"By Jane Harper 
Staff writer",Professional - staff,,,,4
110,Courtesy of Virginia Beach Sheriff's Office,Professional - sherif,,,,6
111,Guilford County Sheriff's Office,Professional - county,,,,2
112,Vicki Cronis-Nohe,Professional - washington post,,,,1
113,Jason Hirschfeld/For The Virginian-Pilot,Professional - virginian-pilot,,,,4
114,Spencer R. Layne | U.S. Navy photo,Professional - navy,,,,1
115,Courtesy of the American Society for the Prevention of Cruelty to Animals,Professional - american,,,,1
116,Vicki Cronis-Nohe/The Washington Post,Professional - washington post,,,,1
117,David B. Hollingsworth/For The Virginian-Pilot,Professional - virginian-pilot,,,,1
118,Courtesy of William & Mary,                              ,,,,1
119,Steve Earley | Staff photographer,Professional - staff,,,,1
120,File photo by Alex Driehaus/Staff,Professional - file,,,,1
121,Kaitlin McKeown/Staff/Staff,Professional - staff,,,,6
122,Daniel Pullen/For The Virginian-Pilot,Professional - virginian-pilot,,,,3
123,Associated Press file,Professional - file,,,,1
124,Chesapeake Animal Services,Professional - service,,,,6
125,Virginian-Pilot file photo,Professional - file,,,,3
126,Austin Police Department,Professional - department,,,,1
127,Julia Rendleman/Associated Press,Professional - associated press,,,,1
128,Currituck Fire and EMS,                              ,,,,1
129,Courtesy of the Portsmouth Police Department,Professional - department,,,,2
130,Washington Post photo by Salwan Georges,Professional - washington post,,,,2
131,Courtesy image,                              ,,,,1
132,Courtesy photo,Professional - county,,,,1
133,John Locher,Professional - AP,,,,1
134,Chris Oxley,                              ,,,,1
135,Abigail Pheiffer,                              ,,,,1
136,CHRIS GREENBERG,                              ,,,,1
137,File photo,Professional - file,,,,1
138,Boys & Girls Clubs of Southeastern Virginia,                              ,,,,4
139,Cindy Butler Focke/For The Virginian-Pilot/For The Virginian-Pilot,Professional - virginian-pilot,,,,2
140,U.S. Navy,Professional - navy,,,,1
141,Thé N. Pham | Staff,Professional - staff,,,,1
142,Kristen Zeis | The Virginian-Pilot,Professional - virginian-pilot,,,,2
143,Alexander Zemlianichenko/AP Photo,Professional - ap,,,,1
144,Peter Coutu/The Virginian-Pilot,Professional - virginian-pilot,,,,1
145,Courtesy of Virginia Beach,Professional - sherif,,,,2
146,Patrick Evans-Hylton | Special to The Virginian-Pilot,Professional - virginian-pilot,,,,1
147,United States Postal Service,Professional - service,,,,1
148,Washington Post photo by Ricky Carioti,Professional - washington post,,,,1
149,Cheryl Senter/AP Photo,Professional - ap,,,,1
150,Andrew Harrer/Bloomberg,Professional - bloomberg,,,,1
151,File image,Professional - file,,,,1
152,Norfolk State University,Professional - university,,,,1
153,Carolyn Van Houten/The Washington Post,Professional - washington post,,,,2
154,Melina Mara/The Washington Post,Professional - washington post,,,,1
155,Kevin Wolf/AP Images for Target,Professional - ap,,,,1
156,Courtesy of Virginia Arts Festival,                              ,,,,2
157,FBI photo,Professional - fbi,,,,1
158,"Left, courtesy Stephanie Morales. Right, Virginian-Pilot file.",Professional - file,,,,1
159,Salwan Georges/The Washington Post,Professional - washington post,,,,1
160,Courtesy Virginia Beach City Public Schools,Professional - city,,,,2
161,Drawing by Matt Harrison,                              ,,,,1
162,Ross Taylor | The Virginian-Pilot,Professional - virginian-pilot,,,,1
163,Senior Airman Vernon Young,                              ,,,,1
164,Joe Fudge,                              ,,,,1
165,U.S. Navy photo by Mass Communication Specialist 2nd Class Ryan Litzenberger,Professional - navy,,,,1
166,Bloomberg photo by Misha Friedman,Professional - bloomberg,,,,1
167,Stephen M. Katz/Staff file,Professional - file,,,,1
168,Courtesy of the Chesapeake Sheriff's Office,Professional - sherif,,,,3
169,Virginian-Pilot file image,Professional - file,,,,2
170,Scott Daugherty | The Virginian-Pilot,Professional - virginian-pilot,,,,1
171,Courtesy of Franklin Johnston/City of Norfolk,Professional - city,,,,3
172,Hampton Roads Regional Jail,Professional - jail,,,,2
173,Staff/Staff,Professional - staff,,,,2
174,Rich-Joseph Facun/Staff,Professional - staff,,,,1
175,(Jevonya F. Hughes | The Virginian-Pilot),Professional - virginian-pilot,,,,1
176,MARTIN SMITH-RODDEN/Staff,Professional - staff,,,,5
177,Patrick Evans-Hylton/For The Virginian-Pilot/For The Virginian-Pilot,Professional - virginian-pilot,,,,5
178,Patrick Evans-Hylton/For The Virginian-Piot/For The Virginian-Pilot,Professional - virginian-pilot,,,,1
179,Courtesy of Jay T. Smith,                              ,,,,1
180,Jabin Botsford/The Washington Post,Professional - washington post,,,,1
181,Photo by Aviva Goldfarb for The Washington Post.,Professional - washington post,,,,1
182,Stephen Dunn/Hartford Courant DUNN,Professional - hartford courant,,,,1
183,Charles Krupa/AP Photo,Professional - ap,,,,2
184,Nhorsley/fameflynet Pictures,                              ,,,,1
185,Messenger Films | Courtesy,                              ,,,,1
186,David J. Phillip/AP Photo,Professional - ap,,,,1
187,Steve Earley/Staff/Staff,Professional - staff,,,,1
188,DAVID J. PHILLIP,Professional - AP,,,,1
189,Teresa Crawford/Associated Press,Professional - associated press,,,,1
190,Judy Cowling/ For The Virginian-Pilot,Professional - virginian-pilot,,,,1
191,Michael S. Williamson/The Washington Post,Professional - washington post,,,,1
192,Virginia Beach Sheriff's Dept.,Professional - sherif,,,,2
193,Andrew Harnik/AP Photo,Professional - ap,,,,1
194,Rob Ostermaier,Professional - staff,,,,10
195,Katherine Hafner | The Virginian-Pilot,Professional - virginian-pilot,,,,1
196,Courtesy of the Chen family,Citizen - family,,,,1
197,Jane Harper,Professional - staff,,,,2
198,David Goldman/ The Associated Press,Professional - associated press,,,,1
199,(Photo by Mort Fryman | The Virginian-Pilot),Professional - virginian-pilot,,,,1
200,Courtesy Western Tidewater Regional Jail,Professional - jail,,,,2
201,Mary Altaffer/Associated Press,Professional - associated press,,,,1
202,Photo,Professional - usa today,,,,1
203,Rick Rowell,Professional - abc,,,,1
204,Courtesy of the City of Norfolk,Professional - city,,,,1
205,L. Todd Spencer | The Virginian-/Staff,Professional - staff,,,,1
206,Courtesy of Old Dominion University,Professional - university,,,,1
207,Veronica Gonzalez | The Virginian-Pilot,Professional - virginian-pilot,,,,1
208,Courtesy of Norfolk Police Department,Professional - department,,,,1
209,Photo courtesy of Margaret Tillett Daniels,                              ,,,,2
210,Hyunsoo Léo Kim | The Virginian-Pilot,Professional - virginian-pilot,,,,1
211,Courtesy of VIMS,                              ,,,,1
212,Photo courtesy of VIMS,                              ,,,,2
213,Washington Post photo by Carolyn Van Houten,Professional - washington post,,,,1
214,Norm Shafer for The Washington Post,Professional - washington post,,,,1
215,Photo by Jessica Shea,                              ,,,,1
216,Patrick T. Fallon/Bloomberg,Professional - bloomberg,,,,1
217,Courtesy of the National Weather Service,Professional - service,,,,1
